Generation;Fitness
[1]; 2,23029
[2]; 1,47465
[3]; 1,17191
[4]; 0,4297
[5]; 0,27284
[6]; 0,17823
[7]; 0,16846
[8]; 0,12452
[9]; 0,0293
[10]; 0,0293
[11]; 0,02319
[12]; 0,02319
[13]; 0,02197
[14]; 0,01404
[15]; 0,01404
[16]; 0,01404
[17]; 0,01282
[18]; 0,00732
[19]; 0,0061
[20]; 0,00549
[21]; 0,00183
[22]; 0
[23]; 0
[24]; 0
[25]; 0
[26]; 0
[27]; 0
[28]; 0
[29]; 0
[30]; 0
[31]; 0
[32]; 0
[33]; 0
[34]; 0
[35]; 0
[36]; 0
[37]; 0
[38]; 0
[39]; 0
[40]; 0
[41]; 0
[42]; 0
[43]; 0
[44]; 0
[45]; 0
[46]; 0
[47]; 0
[48]; 0
[49]; 0
[50]; 0
