Generation;Fitness
[1]; 33,08264
[2]; 8,54872
[3]; 4,56053
[4]; 2,62811
[5]; 1,64654
[6]; 1,0908
[7]; 0,6362
[8]; 0,34046
[9]; 0,11561
[10]; 0,05257
[11]; 0,02826
[12]; 0,01571
[13]; 0,01118
[14]; 0,00793
[15]; 0,00715
[16]; 0,00665
[17]; 0,00585
[18]; 0,00541
[19]; 0,00419
[20]; 0,0033
[21]; 0,00313
[22]; 0,00267
[23]; 0,00271
[24]; 0,00247
[25]; 0,00242
[26]; 0,00211
[27]; 0,00239
[28]; 0,00247
[29]; 0,00212
[30]; 0,00252
[31]; 0,00235
[32]; 0,00226
[33]; 0,00225
[34]; 0,00237
[35]; 0,00209
[36]; 0,00233
[37]; 0,00226
[38]; 0,00238
[39]; 0,00233
[40]; 0,00223
[41]; 0,0021
[42]; 0,00194
[43]; 0,00228
[44]; 0,00238
[45]; 0,00248
[46]; 0,00238
[47]; 0,00226
[48]; 0,00239
[49]; 0,00235
[50]; 0,0024
[51]; 0,00227
