Generation;Fitness
[1]; 17145,98355
[2]; 12478,74824
[3]; 9778,68058
[4]; 7375,78633
[5]; 5391,69532
[6]; 3973,41614
[7]; 3131,35484
[8]; 2693,37081
[9]; 2381,53817
[10]; 2086,7623
[11]; 1838,62313
[12]; 1607,25691
[13]; 1415,60016
[14]; 1157,22309
[15]; 823,01874
[16]; 724,86304
[17]; 689,47554
[18]; 674,60475
[19]; 661,78796
[20]; 652,4303
[21]; 645,51186
[22]; 640,0943
[23]; 637,03862
[24]; 634,75733
[25]; 632,64123
[26]; 630,80776
[27]; 630,35073
[28]; 630,24011
[29]; 630,24011
[30]; 630,24011
[31]; 630,24011
[32]; 630,24011
[33]; 630,24011
[34]; 630,24011
[35]; 630,24011
[36]; 630,24011
[37]; 630,24011
[38]; 630,24011
[39]; 630,24011
[40]; 630,24011
[41]; 630,24011
[42]; 630,24011
[43]; 630,24011
[44]; 630,24011
[45]; 630,24011
[46]; 630,24011
[47]; 630,24011
[48]; 630,24011
[49]; 630,24011
[50]; 630,24011
[51]; 630,24011
