Generation;Fitness
[1]; 17497,35607
[2]; 12918,77503
[3]; 9999,25133
[4]; 8293,69728
[5]; 6853,81484
[6]; 5685,65959
[7]; 4775,33402
[8]; 3954,41574
[9]; 3140,61088
[10]; 2447,10312
[11]; 1990,30114
[12]; 1867,70044
[13]; 1744,33713
[14]; 1636,80768
[15]; 1552,80947
[16]; 1510,73566
[17]; 1468,44411
[18]; 1319,86312
[19]; 1254,99663
[20]; 1206,69379
[21]; 1133,63537
[22]; 1038,07418
[23]; 995,16446
[24]; 955,883
[25]; 941,03282
[26]; 911,21102
[27]; 847,69515
[28]; 763,70852
[29]; 716,4308
[30]; 704,29807
[31]; 701,57973
[32]; 699,03868
[33]; 690,78285
[34]; 677,8009
[35]; 659,67255
[36]; 630,76837
[37]; 627,46674
[38]; 625,62566
[39]; 623,69398
[40]; 620,75868
[41]; 610,59606
[42]; 580,27684
[43]; 534,39697
[44]; 482,45716
[45]; 480,87087
[46]; 479,93608
[47]; 479,35074
[48]; 479,07697
[49]; 478,4145
[50]; 476,03859
[51]; 468,69095
