Generation;Fitness
[1]; 17453,43268
[2]; 12672,77257
[3]; 10666,92147
[4]; 9456,5273
[5]; 8159,98971
[6]; 6871,61997
[7]; 6049,91135
[8]; 5278,84972
[9]; 4790,76316
[10]; 4181,46528
[11]; 3487,47029
[12]; 2838,21373
[13]; 2226,95923
[14]; 1944,37977
[15]; 1669,8941
[16]; 1473,97733
[17]; 1355,68717
[18]; 1271,07946
[19]; 1180,92307
[20]; 1090,19663
[21]; 1000,55988
[22]; 944,68914
[23]; 906,34707
[24]; 834,039
[25]; 752,22171
[26]; 725,60165
[27]; 701,22436
[28]; 679,67874
[29]; 663,80459
[30]; 644,59967
[31]; 624,64189
[32]; 614,44347
[33]; 608,77626
[34]; 600,18708
[35]; 592,72198
[36]; 588,73242
[37]; 584,32925
[38]; 578,36253
[39]; 571,98392
[40]; 567,55216
[41]; 565,80143
[42]; 565,29457
[43]; 565,03547
[44]; 564,5332
[45]; 562,19733
[46]; 560,90195
[47]; 559,38635
[48]; 557,97602
[49]; 556,01732
[50]; 554,38471
[51]; 553,08887
