Generation;Fitness
[1]; 34,25943
[2]; 11,25728
[3]; 5,57165
[4]; 3,20411
[5]; 1,59042
[6]; 0,82874
[7]; 0,48837
[8]; 0,26373
[9]; 0,16149
[10]; 0,12023
[11]; 0,09619
[12]; 0,07859
[13]; 0,06158
[14]; 0,05357
[15]; 0,04692
[16]; 0,0434
[17]; 0,03988
[18]; 0,03636
[19]; 0,03284
[20]; 0,02874
[21]; 0,02463
[22]; 0,02053
[23]; 0,01642
[24]; 0,01114
[25]; 0,00587
[26]; 0
[27]; 0
[28]; 0
[29]; 0
[30]; 0
[31]; 0
[32]; 0
[33]; 0
[34]; 0
[35]; 0
[36]; 0
[37]; 0
[38]; 0
[39]; 0
[40]; 0
[41]; 0
[42]; 0
[43]; 0
[44]; 0
[45]; 0
[46]; 0
[47]; 0
[48]; 0
[49]; 0
[50]; 0
[51]; 0
