Gen1;Gen2;Gen3;Gen4;Gen5;Gen6;Gen7;Gen8;Gen9;Gen10;Gen11;Gen12;Wert
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 157,000; 156,000; 158,000; 127,000; 156,000; 156,000;1219,81162
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 159,000; 156,000; 158,000; 127,000; 156,000; 156,000;1220,07828
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 159,000; 156,000; 158,000; 127,000; 158,000; 158,000;1220,16573
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 157,000; 156,000; 158,000; 127,000; 158,000; 158,000;1221,69906
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 157,000; 156,000; 158,000; 127,000; 157,000; 156,000;1222,13146
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 157,000; 156,000; 158,000; 127,000; 155,000; 156,000;1222,82511
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 159,000; 156,000; 159,000; 127,000; 156,000; 156,000;1223,38066
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 159,000; 156,000; 158,000; 127,000; 156,000; 158,000;1223,52605
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 157,000; 156,000; 158,000; 127,000; 156,000; 158,000;1224,05938
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 157,000; 156,000; 158,000; 127,000; 154,000; 154,000;1224,39084
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 159,000; 156,000; 158,000; 127,000; 158,000; 156,000;1224,71797
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 157,000; 156,000; 159,000; 127,000; 156,000; 156,000;1225,114
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 157,000; 156,000; 158,000; 127,000; 158,000; 156,000;1225,4513
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 157,000; 156,000; 158,000; 127,000; 154,000; 156,000;1225,8386
83,000; 142,000; 177,000; 172,000; 190,000; 164,000; 157,000; 156,000; 158,000; 127,000; 156,000; 156,000;1228,34495
83,000; 142,000; 177,000; 172,000; 190,000; 164,000; 159,000; 156,000; 158,000; 127,000; 156,000; 156,000;1228,61162
83,000; 142,000; 177,000; 172,000; 190,000; 164,000; 159,000; 156,000; 158,000; 127,000; 158,000; 158,000;1228,69906
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 157,000; 156,000; 159,000; 127,000; 156,000; 158,000;1229,36176
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 157,000; 156,000; 159,000; 127,000; 154,000; 154,000;1229,69322
83,000; 142,000; 177,000; 172,000; 190,000; 160,000; 159,000; 156,000; 159,000; 127,000; 156,000; 154,000;1229,9329
