Generation;Fitness
[1]; 17453,43268
[2]; 13084,41298
[3]; 11041,8301
[4]; 9482,75099
[5]; 8140,4296
[6]; 6760,31232
[7]; 5684,24471
[8]; 4854,94681
[9]; 4187,82056
[10]; 3564,29281
[11]; 3059,32093
[12]; 2638,8315
[13]; 2289,79865
[14]; 1862,10914
[15]; 1617,066
[16]; 1395,85585
[17]; 1273,09593
[18]; 1140,72452
[19]; 984,16541
[20]; 853,03582
[21]; 728,00613
[22]; 616,36727
[23]; 525,25915
[24]; 472,52093
[25]; 447,96926
[26]; 419,07384
[27]; 386,7573
[28]; 365,45578
[29]; 347,16726
[30]; 325,18506
[31]; 307,74625
[32]; 296,2385
[33]; 280,64125
[34]; 263,45258
[35]; 252,21963
[36]; 240,06513
[37]; 214,8573
[38]; 186,67675
[39]; 160,97417
[40]; 135,65066
[41]; 124,96315
[42]; 118,43615
[43]; 119,05603
[44]; 118,53748
[45]; 117,70771
[46]; 117,86245
[47]; 116,24098
[48]; 115,65098
[49]; 114,52493
[50]; 112,26497
[51]; 108,27219
