Generation;Fitness
[1]; 10299,7757
[2]; 9501,53984
[3]; 9501,53984
[4]; 9370,72865
[5]; 9283,77312
[6]; 8855,47781
[7]; 8855,47781
[8]; 8855,47781
[9]; 8855,47781
[10]; 7829,11188
[11]; 7829,11188
[12]; 7829,11188
[13]; 7829,11188
[14]; 7829,11188
[15]; 7829,11188
[16]; 7829,11188
[17]; 7829,11188
[18]; 7829,11188
[19]; 7829,11188
[20]; 7829,11188
[21]; 7829,11188
[22]; 7829,11188
[23]; 7829,11188
[24]; 7829,11188
[25]; 7829,11188
[26]; 7829,11188
[27]; 7829,11188
[28]; 7829,11188
[29]; 7807,4829
[30]; 7807,4829
[31]; 7807,4829
[32]; 7807,4829
[33]; 7807,4829
[34]; 7807,4829
[35]; 7807,4829
[36]; 7807,4829
[37]; 7807,4829
[38]; 7499,45936
[39]; 7499,45936
[40]; 7499,45936
[41]; 7499,45936
[42]; 7499,45936
[43]; 7499,45936
[44]; 7499,45936
[45]; 7499,45936
[46]; 7499,45936
[47]; 7499,45936
[48]; 7499,45936
[49]; 7499,45936
[50]; 7499,45936
[51]; 7499,45936
[52]; 7499,45936
[53]; 7499,45936
[54]; 7499,45936
[55]; 7499,45936
[56]; 7499,45936
[57]; 7499,45936
[58]; 7499,45936
[59]; 7499,45936
[60]; 7499,45936
[61]; 7499,45936
[62]; 7499,45936
[63]; 7499,45936
[64]; 7499,45936
[65]; 7499,45936
[66]; 7499,45936
[67]; 7499,45936
[68]; 7499,45936
[69]; 7499,45936
[70]; 7499,45936
[71]; 7499,45936
[72]; 7499,45936
[73]; 7499,45936
[74]; 7499,45936
[75]; 7499,45936
[76]; 7499,45936
[77]; 7499,45936
[78]; 7499,45936
[79]; 7499,45936
[80]; 7499,45936
[81]; 7499,45936
[82]; 7499,45936
[83]; 7499,45936
[84]; 7499,45936
[85]; 7499,45936
[86]; 7499,45936
[87]; 7499,45936
[88]; 7499,45936
[89]; 7499,45936
[90]; 7499,45936
[91]; 7499,45936
[92]; 7499,45936
[93]; 7499,45936
[94]; 7499,45936
[95]; 7499,45936
[96]; 7499,45936
[97]; 7499,45936
[98]; 7499,45936
[99]; 7499,45936
[100]; 7499,45936
[101]; 7499,45936
[102]; 7499,45936
[103]; 7499,45936
[104]; 7499,45936
[105]; 7499,45936
[106]; 7499,45936
[107]; 7499,45936
[108]; 7499,45936
[109]; 7499,45936
[110]; 7499,45936
[111]; 7499,45936
[112]; 7499,45936
[113]; 7499,45936
[114]; 7499,45936
[115]; 7499,45936
[116]; 7499,45936
[117]; 7499,45936
[118]; 7499,45936
[119]; 7499,45936
[120]; 7499,45936
[121]; 7499,45936
[122]; 7499,45936
[123]; 7499,45936
[124]; 7499,45936
[125]; 7499,45936
[126]; 7499,45936
[127]; 7499,45936
[128]; 7499,45936
[129]; 7499,45936
[130]; 7499,45936
[131]; 7499,45936
[132]; 7499,45936
[133]; 7499,45936
[134]; 7499,45936
[135]; 7499,45936
[136]; 7499,45936
[137]; 7499,45936
[138]; 7499,45936
[139]; 7499,45936
[140]; 7499,45936
[141]; 7499,45936
[142]; 7499,45936
[143]; 7499,45936
[144]; 7499,45936
[145]; 7499,45936
[146]; 7499,45936
[147]; 7499,45936
[148]; 7499,45936
[149]; 7499,45936
[150]; 7499,45936
[151]; 7499,45936
[152]; 7499,45936
[153]; 7499,45936
[154]; 7499,45936
[155]; 7499,45936
