Generation;Fitness
[1]; 17145,98355
[2]; 17175,49818
[3]; 17074,71795
[4]; 17335,10102
[5]; 17376,53375
[6]; 17189,15164
[7]; 17368,07405
[8]; 17681,35908
[9]; 17465,41492
[10]; 17455,65398
[11]; 17281,53674
[12]; 17357,08993
[13]; 17427,04439
[14]; 17139,72122
[15]; 17059,92904
[16]; 17210,58542
[17]; 17141,45
[18]; 17096,30911
[19]; 17231,44348
[20]; 17372,00002
[21]; 17434,99526
[22]; 17391,95485
[23]; 17663,45128
[24]; 17733,25325
[25]; 17643,748
[26]; 17698,59271
[27]; 17857,68083
[28]; 17708,84477
[29]; 17565,72587
[30]; 17424,86062
[31]; 17403,75057
[32]; 17271,56123
[33]; 17317,83622
[34]; 17207,86711
[35]; 17172,19795
[36]; 17194,76597
[37]; 17234,75916
[38]; 17229,16535
[39]; 17297,45034
[40]; 17332,80671
[41]; 17169,17142
[42]; 17316,13574
[43]; 17203,42479
[44]; 17268,95572
[45]; 17224,25969
[46]; 17409,46043
[47]; 17514,4973
[48]; 17440,30208
[49]; 17234,07469
[50]; 17360,34812
[51]; 17418,19298
[52]; 17487,85043
[53]; 17509,99977
[54]; 17461,46784
[55]; 17377,82072
[56]; 17340,596
[57]; 17283,48355
[58]; 17384,65282
[59]; 17388,90496
[60]; 17342,91367
[61]; 17172,02361
[62]; 17228,31439
[63]; 17011,64606
[64]; 17223,2078
[65]; 17266,78386
[66]; 17437,51417
[67]; 17503,84057
[68]; 17555,33217
[69]; 17651,14826
[70]; 17535,03372
[71]; 17473,04263
[72]; 17388,24515
[73]; 17580,89705
[74]; 17372,12307
[75]; 17313,8041
[76]; 17254,50732
[77]; 17201,44338
[78]; 17265,64586
[79]; 17149,8794
[80]; 17049,98056
[81]; 16916,56358
[82]; 16969,09534
[83]; 17156,12822
[84]; 17001,86732
[85]; 17115,40224
[86]; 17303,52815
[87]; 17341,52153
[88]; 17306,71679
[89]; 17226,3917
[90]; 17301,5779
[91]; 17163,56407
[92]; 17351,8194
[93]; 17238,86784
[94]; 16910,31333
[95]; 17242,02273
[96]; 17347,28158
[97]; 17406,17323
[98]; 17626,85364
[99]; 17576,0959
[100]; 17544,88379
[101]; 17561,30127
[102]; 17360,87405
[103]; 17364,14585
[104]; 17247,6721
[105]; 17340,90757
[106]; 17224,33875
[107]; 17161,91749
[108]; 17119,76847
[109]; 17139,8001
[110]; 16949,60887
[111]; 17115,07639
[112]; 17249,83572
[113]; 17181,89905
[114]; 17136,77991
[115]; 17296,07455
[116]; 17566,21802
[117]; 17443,66116
[118]; 17470,88377
[119]; 17522,44165
[120]; 17238,50427
[121]; 17117,3074
[122]; 17139,0377
[123]; 17226,15066
[124]; 17330,63388
[125]; 17351,72334
[126]; 17476,13416
[127]; 17314,11624
[128]; 17134,45407
[129]; 17228,41098
[130]; 17105,38128
[131]; 17007,63305
[132]; 17056,09504
[133]; 17134,01983
[134]; 17191,14622
[135]; 17242,83356
[136]; 17202,20025
[137]; 17151,26687
[138]; 17324,77097
[139]; 17152,5704
[140]; 17264,98277
[141]; 17271,30583
[142]; 17091,60134
[143]; 17053,55158
[144]; 17096,07404
[145]; 17134,52686
[146]; 17282,88735
[147]; 17308,81831
[148]; 17385,6587
[149]; 17333,89777
[150]; 17227,10757
[151]; 17407,37432
[152]; 17484,94425
[153]; 17284,20138
[154]; 17161,72894
[155]; 17371,93331
[156]; 17332,46414
[157]; 17450,64059
[158]; 17426,19987
[159]; 17489,99931
[160]; 17468,63488
[161]; 17454,30359
[162]; 17498,45323
[163]; 17465,30281
[164]; 17557,8178
[165]; 17585,03827
[166]; 17563,88194
[167]; 17544,29396
[168]; 17346,0713
[169]; 17196,49757
[170]; 17078,70994
[171]; 17106,27219
[172]; 17310,78558
[173]; 17344,84344
[174]; 17278,04901
[175]; 17229,81807
[176]; 17304,97412
[177]; 17154,57437
[178]; 17228,52787
[179]; 17319,0035
[180]; 17138,76625
[181]; 17110,78705
[182]; 17080,66605
[183]; 17288,18854
[184]; 17240,21287
[185]; 17118,21493
[186]; 17016,46648
[187]; 17077,81468
[188]; 17146,4022
[189]; 17237,6135
[190]; 17290,27159
[191]; 17113,69223
[192]; 17008,10511
[193]; 16870,43748
[194]; 16950,36655
[195]; 17094,23008
[196]; 17088,99094
[197]; 16909,34109
[198]; 17109,46162
[199]; 17177,0351
[200]; 17221,65447
[201]; 17106,87317
[202]; 17306,00941
[203]; 17336,31578
[204]; 17299,46152
[205]; 17480,45975
[206]; 17551,98499
[207]; 17634,50295
[208]; 17456,17272
[209]; 17525,58647
[210]; 17521,80093
[211]; 17354,36643
[212]; 17246,06919
[213]; 17023,35508
[214]; 17181,8875
[215]; 17229,19633
[216]; 17193,79396
[217]; 17108,07308
[218]; 17137,75384
[219]; 17082,5793
[220]; 16911,92472
[221]; 17061,2666
[222]; 17076,1389
[223]; 17076,35752
[224]; 16959,19008
[225]; 16867,61993
[226]; 16702,0463
[227]; 16680,44906
[228]; 16706,73726
[229]; 16999,99454
[230]; 16979,13451
[231]; 17095,75462
[232]; 17093,55709
[233]; 16985,24814
[234]; 16743,50307
[235]; 16768,16738
[236]; 16715,4283
[237]; 16742,1279
[238]; 16827,07679
[239]; 16941,95703
[240]; 17045,85765
[241]; 17125,03307
[242]; 17111,25871
[243]; 16957,45341
[244]; 16956,66116
[245]; 16867,37595
[246]; 16717,45499
[247]; 16848,92983
[248]; 17105,77206
[249]; 17219,30411
[250]; 17173,25167
[251]; 17550,93503
[252]; 17521,01181
[253]; 17464,19774
[254]; 17351,05065
[255]; 17413,29312
[256]; 17290,07837
[257]; 17403,11809
[258]; 17506,59824
[259]; 17621,23403
[260]; 17561,43049
[261]; 17642,98999
[262]; 17599,7582
[263]; 17696,0387
[264]; 17594,54252
[265]; 17542,56827
[266]; 17634,71338
[267]; 17777,05099
[268]; 17630,68703
[269]; 17636,45534
[270]; 17609,82495
[271]; 17463,85481
[272]; 17467,50376
[273]; 17438,16221
[274]; 17547,91503
[275]; 17364,43043
[276]; 17327,21499
[277]; 17259,08685
[278]; 17449,77522
[279]; 17442,61428
[280]; 17361,1767
[281]; 17258,86152
[282]; 17203,76848
[283]; 17112,50774
[284]; 17102,24803
[285]; 16998,31349
[286]; 17110,46206
[287]; 17054,47543
[288]; 17162,63794
[289]; 17182,91173
[290]; 17022,66005
[291]; 17208,69735
[292]; 17115,45109
[293]; 17149,04397
[294]; 17104,4162
[295]; 16845,30779
[296]; 16718,68639
[297]; 16807,82026
[298]; 17012,67913
[299]; 17106,64212
[300]; 17155,06279
[301]; 17150,65786
