Generation;Fitness
[1]; 17453,43268
[2]; 13275,32148
[3]; 10721,20991
[4]; 9318,77793
[5]; 7996,17771
[6]; 6956,13697
[7]; 5862,44216
[8]; 4843,69937
[9]; 4100,78531
[10]; 3505,76413
[11]; 3114,92453
[12]; 2448,50044
[13]; 2083,74761
[14]; 1896,7285
[15]; 1674,14063
[16]; 1548,58926
[17]; 1447,299
[18]; 1277,7704
[19]; 1203,1338
[20]; 1077,18696
[21]; 970,96743
[22]; 887,19303
[23]; 857,46189
[24]; 828,3398
[25]; 781,63029
[26]; 705,23964
[27]; 643,40323
[28]; 610,9321
[29]; 584,85548
[30]; 551,34144
[31]; 521,34915
[32]; 496,75229
[33]; 488,6875
[34]; 484,19412
[35]; 479,83213
[36]; 474,78856
[37]; 466,92657
[38]; 462,10415
[39]; 457,21064
[40]; 451,57345
[41]; 443,10251
[42]; 438,33637
[43]; 435,33191
[44]; 431,35776
[45]; 427,87356
[46]; 412,53508
[47]; 385,32676
[48]; 381,2481
[49]; 380,26283
[50]; 374,52188
[51]; 364,39462
