Gen1;Gen2;Gen3;Wert
7,380; 7,380; 7,380;0
8,299; 8,299; 8,299;0
7,361; 7,361; 7,361;0
7,302; 7,302; 7,302;0
7,224; 7,224; 7,224;0
7,263; 7,263; 7,263;0
7,204; 7,204; 7,204;0
7,419; 7,419; 7,419;0
7,400; 7,400; 7,400;0
7,243; 7,243; 7,243;0
7,341; 7,341; 7,341;0
7,283; 7,283; 7,283;0
7,322; 7,322; 7,322;0
-0,635; -0,635; -0,635;0
6,168; 6,168; 6,168;0
2,414; 2,414; 2,414;0
6,852; 6,852; 6,852;0
8,671; 8,671; 8,671;0
-5,367; -5,367; -5,367;0
6,540; 6,540; 6,540;0
