Generation;Fitness
[1]; 34,25943
[2]; 11,34766
[3]; 5,87746
[4]; 3,33094
[5]; 2,2519
[6]; 1,45518
[7]; 0,94765
[8]; 0,63999
[9]; 0,44533
[10]; 0,35458
[11]; 0,26322
[12]; 0,19221
[13]; 0,17884
[14]; 0,12636
[15]; 0,13851
[16]; 0,10753
[17]; 0,11167
[18]; 0,08969
[19]; 0,08843
[20]; 0,07841
[21]; 0,07761
[22]; 0,07532
[23]; 0,08235
[24]; 0,07641
[25]; 0,07217
[26]; 0,07986
[27]; 0,06502
[28]; 0,08197
[29]; 0,07763
[30]; 0,07093
[31]; 0,06693
[32]; 0,08897
[33]; 0,07674
[34]; 0,07014
[35]; 0,07174
[36]; 0,07433
[37]; 0,07012
[38]; 0,08576
[39]; 0,07578
[40]; 0,07024
[41]; 0,07737
[42]; 0,07837
[43]; 0,07245
[44]; 0,06852
[45]; 0,07578
[46]; 0,07356
[47]; 0,06905
[48]; 0,07456
[49]; 0,08725
[50]; 0,07065
[51]; 0,07993
