Generation;Fitness
[237]; 5115,46142
[238]; 5115,46142
[239]; 5115,46142
[240]; 5115,46142
[241]; 5115,46142
[242]; 5115,46142
[243]; 5115,46142
[244]; 5115,46142
[245]; 5115,46142
[246]; 5115,46142
[247]; 5115,46142
[248]; 5115,46142
[249]; 5115,46142
[250]; 5115,46142
[251]; 5115,46142
[252]; 5115,46142
[253]; 5115,46142
[254]; 5115,46142
[255]; 5115,46142
[256]; 5115,46142
[257]; 5115,46142
[258]; 5115,46142
[259]; 5115,46142
[260]; 5115,46142
[261]; 5115,46142
[262]; 5115,46142
[263]; 5115,46142
[264]; 5115,46142
[265]; 5115,46142
[266]; 5115,46142
[267]; 5115,46142
[268]; 5115,46142
[269]; 5115,46142
[270]; 5115,46142
[271]; 5115,46142
[272]; 5115,46142
[273]; 5115,46142
[274]; 5115,46142
[275]; 5115,46142
[276]; 5115,46142
[277]; 5115,46142
[278]; 5115,46142
[279]; 5115,46142
[280]; 5115,46142
[281]; 5115,46142
[282]; 5115,46142
[283]; 5115,46142
[284]; 5115,46142
[285]; 5115,46142
[286]; 5115,46142
[287]; 5115,46142
[288]; 5115,46142
[289]; 5115,46142
[290]; 5115,46142
[291]; 5115,46142
[292]; 5115,46142
[293]; 5115,46142
[294]; 5115,46142
[295]; 5115,46142
[296]; 5115,46142
[297]; 5115,46142
[298]; 5115,46142
[299]; 5115,46142
[300]; 5115,46142
