Generation;Fitness
[1]; 11141,70837
[2]; 10330,50188
[3]; 9522,37727
[4]; 8359,94949
[5]; 8031,41616
[6]; 8031,41616
[7]; 7427,56126
[8]; 7191,17626
[9]; 7191,17626
[10]; 7155,14076
[11]; 6781,68918
[12]; 6745,45065
[13]; 6745,45065
[14]; 6745,45065
[15]; 6745,45065
[16]; 6745,45065
[17]; 6745,45065
[18]; 6745,45065
[19]; 6745,45065
[20]; 6745,45065
[21]; 6745,45065
[22]; 6745,45065
[23]; 6745,45065
[24]; 6745,45065
[25]; 6745,45065
[26]; 6745,45065
[27]; 6745,45065
[28]; 6745,45065
[29]; 6745,45065
[30]; 6745,45065
[31]; 6745,45065
[32]; 6745,45065
[33]; 6745,45065
[34]; 6745,45065
[35]; 6745,45065
[36]; 6745,45065
[37]; 6745,45065
[38]; 6745,45065
[39]; 6745,45065
[40]; 6745,45065
[41]; 6745,45065
[42]; 6745,45065
[43]; 6745,45065
[44]; 6745,45065
[45]; 6745,45065
[46]; 6745,45065
[47]; 6745,45065
[48]; 6580,93167
[49]; 6580,93167
[50]; 6580,93167
[51]; 6580,93167
[52]; 6580,93167
[53]; 6580,93167
[54]; 6580,93167
[55]; 6580,93167
[56]; 6580,93167
[57]; 6580,93167
[58]; 6580,93167
[59]; 6580,93167
[60]; 6580,93167
[61]; 6580,93167
[62]; 6580,93167
[63]; 6580,93167
[64]; 6580,93167
[65]; 6580,93167
[66]; 6580,93167
[67]; 6580,93167
[68]; 6580,93167
[69]; 6580,93167
[70]; 6580,93167
[71]; 6580,93167
[72]; 6580,93167
[73]; 6580,93167
[74]; 6580,93167
[75]; 6580,93167
[76]; 6580,93167
[77]; 6217,42424
[78]; 6217,42424
[79]; 6217,42424
[80]; 6217,42424
[81]; 6217,42424
[82]; 6217,42424
[83]; 6217,42424
[84]; 6217,42424
[85]; 6217,42424
[86]; 6217,42424
[87]; 6217,42424
[88]; 6217,42424
[89]; 6217,42424
[90]; 6217,42424
[91]; 6217,42424
[92]; 6217,42424
[93]; 6217,42424
[94]; 6217,42424
[95]; 6217,42424
[96]; 6217,42424
[97]; 6217,42424
[98]; 6217,42424
[99]; 6217,42424
[100]; 6217,42424
[101]; 6217,42424
[102]; 6217,42424
[103]; 6217,42424
[104]; 6217,42424
[105]; 6217,42424
[106]; 6217,42424
[107]; 6217,42424
[108]; 6217,42424
[109]; 6217,42424
[110]; 6217,42424
[111]; 6217,42424
[112]; 6217,42424
[113]; 6217,42424
[114]; 6217,42424
[115]; 6217,42424
[116]; 6217,42424
[117]; 6217,42424
[118]; 6217,42424
[119]; 6217,42424
[120]; 6217,42424
[121]; 6217,42424
[122]; 5980,84271
[123]; 5891,53557
[124]; 5891,53557
[125]; 5891,53557
[126]; 5891,53557
[127]; 5891,53557
[128]; 5891,53557
[129]; 5891,53557
[130]; 5891,53557
[131]; 5891,53557
[132]; 5891,53557
[133]; 5891,53557
[134]; 5891,53557
[135]; 5891,53557
[136]; 5891,53557
[137]; 5891,53557
[138]; 5891,53557
[139]; 5891,53557
[140]; 5891,53557
[141]; 5891,53557
[142]; 5891,53557
[143]; 5891,53557
[144]; 5891,53557
[145]; 5891,53557
[146]; 5891,53557
[147]; 5891,53557
[148]; 5891,53557
[149]; 5891,53557
[150]; 5891,53557
[151]; 5891,53557
