Generation;Fitness
[1]; 17453,43268
[2]; 12714,18838
[3]; 10444,8214
[4]; 8909,92489
[5]; 7440,01876
[6]; 6065,412
[7]; 4883,96203
[8]; 3782,88614
[9]; 3205,49777
[10]; 2838,59314
[11]; 2377,83698
[12]; 1957,01276
[13]; 1692,52297
[14]; 1477,93628
[15]; 1221,59016
[16]; 960,61653
[17]; 866,77891
[18]; 775,73058
[19]; 709,67244
[20]; 681,95257
[21]; 659,76117
[22]; 641,30973
[23]; 624,29127
[24]; 612,36391
[25]; 600,47877
[26]; 588,71699
[27]; 577,60915
[28]; 565,79603
[29]; 552,27982
[30]; 541,81047
[31]; 530,60337
[32]; 521,96276
[33]; 516,97893
[34]; 510,43435
[35]; 497,06153
[36]; 471,40868
[37]; 454,47695
[38]; 435,83428
[39]; 423,76972
[40]; 405,56153
[41]; 391,4889
[42]; 384,17044
[43]; 380,32797
[44]; 378,4744
[45]; 377,29568
[46]; 375,86881
[47]; 374,50419
[48]; 373,5071
[49]; 372,9647
[50]; 372,46802
[51]; 371,63576
