Gen1;Gen2;Gen3;Gen4;Gen5;Gen6;Gen7;Gen8;Gen9;Gen10;Gen11;Gen12;Wert
63,018; 64,423; 65,047; 61,707; 63,986; 63,705; 63,424; 63,268; 62,518; 62,893; 63,112; 63,018;48,65474
62,956; 64,423; 64,267; 62,706; 63,986; 71,697; 63,424; 63,268; 62,518; 62,893; 63,080; 63,018;106,78571
62,956; 64,423; 63,955; 62,706; 63,986; 72,197; 63,424; 63,268; 62,518; 62,893; 62,987; 63,018;110,37232
62,956; 64,423; 63,955; 62,706; 63,986; 72,197; 63,424; 63,268; 62,518; 62,893; 63,080; 63,018;110,53905
62,956; 64,423; 64,954; 62,706; 63,986; 71,697; 63,424; 63,268; 62,518; 62,893; 62,862; 62,956;111,16383
62,956; 64,423; 64,954; 62,706; 63,986; 71,697; 63,424; 63,268; 62,518; 62,893; 63,080; 63,018;111,1922
63,205; 63,923; 65,047; 62,706; 63,986; 71,697; 63,424; 63,268; 62,518; 62,893; 62,550; 62,768;111,41008
62,956; 64,423; 64,298; 62,706; 63,986; 72,197; 63,424; 63,268; 62,518; 62,893; 62,987; 63,018;111,45163
62,956; 64,423; 64,954; 62,706; 63,986; 71,697; 63,424; 63,268; 62,518; 62,893; 63,080; 63,268;111,48123
62,956; 64,423; 64,298; 62,706; 63,986; 72,197; 63,299; 63,268; 62,518; 62,893; 62,862; 63,018;111,51655
62,956; 64,423; 64,298; 62,706; 63,986; 72,197; 63,424; 63,268; 62,518; 62,893; 63,049; 63,018;111,52116
62,956; 64,423; 64,954; 62,706; 63,986; 71,697; 63,299; 63,268; 62,518; 62,893; 62,737; 62,768;111,52967
62,956; 64,423; 64,298; 62,706; 63,986; 72,197; 63,424; 63,393; 62,518; 62,893; 63,049; 63,018;111,59014
62,956; 64,423; 64,204; 62,706; 63,986; 72,197; 63,424; 63,393; 62,456; 62,893; 62,987; 63,018;111,77759
62,956; 64,423; 64,954; 62,706; 63,986; 71,697; 63,299; 63,268; 62,456; 62,893; 63,049; 63,268;111,86914
62,956; 64,423; 65,047; 62,706; 63,986; 71,697; 63,424; 63,268; 62,518; 62,893; 63,112; 63,018;111,97544
62,956; 64,423; 64,204; 62,706; 63,986; 72,197; 63,424; 63,393; 62,456; 62,893; 62,862; 63,018;112,05064
62,956; 64,423; 64,298; 62,706; 63,986; 72,197; 63,424; 63,393; 62,518; 62,893; 62,987; 63,268;112,05941
62,956; 64,423; 64,954; 62,706; 63,986; 71,697; 63,424; 63,268; 62,518; 62,893; 63,112; 62,768;112,06755
62,956; 64,423; 64,298; 62,706; 63,986; 72,197; 63,424; 63,268; 62,518; 62,893; 62,987; 62,768;112,10489
