Gen1;Gen2;Gen3;Gen4;Gen5;Gen6;Gen7;Gen8;Gen9;Gen10;Gen11;Gen12;Wert
-3,000; 17,000; 20,000; -1,000; 18,000; 19,000; 19,000; 18,000; 18,000; 18,000; 19,000; 18,000;311,7785
-3,000; 17,000; 20,000; -1,000; 18,000; 19,000; 19,000; 18,000; 18,000; 18,000; 19,000; 19,000;311,90714
-3,000; 20,000; 20,000; -1,000; 20,000; 19,000; 19,000; 20,000; 20,000; 20,000; 20,000; 20,000;312,19769
-3,000; 19,000; 20,000; -1,000; 20,000; 19,000; 19,000; 20,000; 20,000; 20,000; 20,000; 20,000;312,25563
-3,000; 20,000; 20,000; -1,000; 18,000; 19,000; 19,000; 20,000; 20,000; 20,000; 20,000; 20,000;314,90245
-3,000; 20,000; 20,000; -1,000; 18,000; 19,000; 19,000; 18,000; 18,000; 18,000; 19,000; 19,000;315,12063
-3,000; 20,000; 20,000; -1,000; 18,000; 19,000; 19,000; 18,000; 18,000; 18,000; 19,000; 18,000;315,39199
-3,000; 20,000; 20,000; -1,000; 20,000; 19,000; 19,000; 20,000; 20,000; 20,000; 20,000; 19,000;315,90714
-3,000; 17,000; 20,000; -1,000; 20,000; 19,000; 19,000; 20,000; 20,000; 20,000; 20,000; 20,000;315,9715
-3,000; 17,000; 20,000; -1,000; 18,000; 19,000; 19,000; 20,000; 20,000; 20,000; 20,000; 20,000;316,0096
-3,000; 17,000; 20,000; -1,000; 18,000; 19,000; 19,000; 18,000; 18,000; 18,000; 19,000; 17,000;316,55462
-3,000; 19,000; 20,000; -1,000; 20,000; 19,000; 19,000; 20,000; 20,000; 20,000; 19,000; 20,000;316,89769
-3,000; 20,000; 20,000; -1,000; 20,000; 19,000; 19,000; 20,000; 20,000; 20,000; 19,000; 19,000;316,99365
-3,000; 20,000; 20,000; -1,000; 20,000; 19,000; 19,000; 20,000; 20,000; 20,000; 19,000; 20,000;317,2842
-3,000; 17,000; 20,000; -1,000; 18,000; 19,000; 19,000; 20,000; 18,000; 18,000; 18,000; 18,000;317,32532
-3,000; 17,000; 20,000; -1,000; 18,000; 19,000; 19,000; 18,000; 18,000; 18,000; 19,000; 20,000;317,50245
-3,000; 19,000; 20,000; -1,000; 18,000; 19,000; 19,000; 20,000; 20,000; 20,000; 19,000; 20,000;317,60245
-3,000; 16,000; 20,000; -1,000; 20,000; 19,000; 19,000; 20,000; 20,000; 20,000; 20,000; 20,000;317,82944
-3,000; 20,000; 20,000; -1,000; 18,000; 19,000; 19,000; 20,000; 20,000; 20,000; 20,000; 19,000;318,04048
-3,000; 20,000; 20,000; -1,000; 20,000; 19,000; 19,000; 20,000; 20,000; 20,000; 20,000; 21,000;318,23745
