Generation;Fitness
[1]; 36,12317
[2]; 14,70951
[3]; 7,87687
[4]; 4,00782
[5]; 1,97109
[6]; 1,07254
[7]; 0,77483
[8]; 0,68205
[9]; 0,52923
[10]; 0,36494
[11]; 0,31894
[12]; 0,30809
[13]; 0,25771
[14]; 0,22662
[15]; 0,19284
[16]; 0,16438
[17]; 0,12685
[18]; 0,1278
[19]; 0,12428
[20]; 0,11695
[21]; 0,10108
[22]; 0,09733
[23]; 0,12067
[24]; 0,10386
[25]; 0,09411
[26]; 0,09609
[27]; 0,10898
[28]; 0,08844
[29]; 0,09286
[30]; 0,08646
[31]; 0,08569
[32]; 0,09543
[33]; 0,08486
[34]; 0,10045
[35]; 0,08298
[36]; 0,08124
[37]; 0,08641
[38]; 0,08024
[39]; 0,07598
[40]; 0,0782
[41]; 0,07243
[42]; 0,07377
[43]; 0,07998
[44]; 0,07925
[45]; 0,07612
[46]; 0,08022
[47]; 0,06734
[48]; 0,0723
[49]; 0,05956
[50]; 0,054
[51]; 0,06563
