Generation;Fitness
[1]; 17145,98355
[2]; 12908,62941
[3]; 10776,80693
[4]; 9336,83847
[5]; 8046,94292
[6]; 6709,63168
[7]; 5547,69608
[8]; 4684,40039
[9]; 4039,3206
[10]; 3525,24077
[11]; 3136,52501
[12]; 2752,44295
[13]; 2414,54629
[14]; 2026,22379
[15]; 1676,53509
[16]; 1401,35587
[17]; 1167,29499
[18]; 1039,84962
[19]; 938,1711
[20]; 835,86467
[21]; 739,69069
[22]; 637,05468
[23]; 556,5233
[24]; 469,78221
[25]; 346,8072
[26]; 257,94269
[27]; 207,20237
[28]; 187,45827
[29]; 172,71632
[30]; 157,07016
[31]; 137,35901
[32]; 122,79058
[33]; 112,37039
[34]; 102,64401
[35]; 93,579
[36]; 80,06551
[37]; 73,35444
[38]; 68,2763
[39]; 64,91267
[40]; 59,64139
[41]; 52,30639
[42]; 49,21032
[43]; 46,63391
[44]; 45,3397
[45]; 44,00489
[46]; 43,01928
[47]; 41,80872
[48]; 40,44462
[49]; 39,75633
[50]; 38,83455
[51]; 38,04722
