Gen1;Gen2;Gen3;Gen4;Gen5;Gen6;Gen7;Gen8;Gen9;Gen10;Gen11;Gen12;Wert
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,512; 69,356; 63,299; 67,170;257,38572
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,512; 69,325; 63,299; 67,170;257,40056
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,512; 69,356; 63,299; 67,108;257,43418
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,512; 69,325; 63,299; 67,108;257,44902
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,637; 69,356; 63,299; 67,170;257,48176
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,637; 69,325; 63,299; 67,170;257,4966
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,512; 69,325; 63,299; 67,045;257,49748
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,512; 69,106; 63,299; 67,170;257,50446
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,512; 69,075; 63,299; 67,170;257,5193
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,512; 69,356; 63,299; 66,983;257,5311
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,512; 69,325; 63,299; 66,983;257,54595
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,512; 69,106; 63,299; 67,108;257,55292
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,512; 69,075; 63,299; 67,108;257,56776
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,762; 69,325; 63,299; 67,170;257,59264
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,637; 69,106; 63,299; 67,170;257,6005
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,512; 69,106; 63,299; 67,045;257,60138
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,385; 71,572; 69,512; 69,356; 63,299; 67,170;257,60218
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,385; 71,572; 69,512; 69,325; 63,299; 67,170;257,61702
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,604; 69,512; 69,356; 63,299; 67,170;257,63608
66,608; 56,649; 68,482; 59,865; 71,885; 69,762; 71,323; 71,572; 69,762; 69,325; 63,299; 67,108;257,6411
