Generation;Fitness
[1]; 17438,82161
[2]; 12790,90142
[3]; 10186,95066
[4]; 8179,98333
[5]; 6970,09262
[6]; 6041,18092
[7]; 5123,2884
[8]; 4388,05138
[9]; 3714,07022
[10]; 2870,70889
[11]; 2345,90373
[12]; 2064,43014
[13]; 1701,4437
[14]; 1393,51451
[15]; 1254,99165
[16]; 1161,75552
[17]; 1080,66505
[18]; 1009,16136
[19]; 935,07435
[20]; 843,90884
[21]; 739,05643
[22]; 664,0047
[23]; 628,05083
[24]; 600,04091
[25]; 556,63426
[26]; 509,28023
[27]; 484,24033
[28]; 467,00018
[29]; 447,94693
[30]; 434,51503
[31]; 422,03234
[32]; 408,87319
[33]; 392,48578
[34]; 386,01031
[35]; 382,07511
[36]; 379,47713
[37]; 375,94183
[38]; 368,01456
[39]; 361,8114
[40]; 354,73555
[41]; 339,93988
[42]; 332,1584
[43]; 328,33161
[44]; 326,34651
[45]; 324,92803
[46]; 323,51228
[47]; 322,4194
[48]; 321,31737
[49]; 320,10399
[50]; 318,83046
[51]; 317,68444
