Generation;Fitness
[1]; 17438,82161
[2]; 12585,68611
[3]; 10012,92407
[4]; 7901,89211
[5]; 6332,07169
[6]; 4960,362
[7]; 4108,15205
[8]; 3349,59
[9]; 2724,34096
[10]; 2234,68422
[11]; 1899,14327
[12]; 1645,60502
[13]; 1454,65163
[14]; 1294,22114
[15]; 1117,96232
[16]; 1011,94101
[17]; 941,52903
[18]; 880,53457
[19]; 845,19529
[20]; 815,78057
[21]; 801,0475
[22]; 789,12338
[23]; 782,11021
[24]; 776,47367
[25]; 772,41568
[26]; 769,60311
[27]; 767,68521
[28]; 767,68521
[29]; 767,68521
[30]; 767,68521
[31]; 767,68521
[32]; 767,68521
[33]; 767,68521
[34]; 767,68521
[35]; 767,68521
[36]; 767,68521
[37]; 767,68521
[38]; 767,68521
[39]; 767,68521
[40]; 767,68521
[41]; 767,68521
[42]; 767,68521
[43]; 767,68521
[44]; 767,68521
[45]; 767,68521
[46]; 767,68521
[47]; 767,68521
[48]; 767,68521
[49]; 767,68521
[50]; 767,68521
[51]; 767,68521
