Generation;Fitness
[1]; 11141,70837
[2]; 10331,12734
[3]; 8628,40267
[4]; 7766,3741
[5]; 6472,23074
[6]; 5101,05188
[7]; 4526,32439
[8]; 4102,82879
[9]; 3167,07605
[10]; 2401,61984
[11]; 2105,09502
[12]; 1923,50014
[13]; 1776,3368
[14]; 1598,00815
[15]; 1542,49048
[16]; 1269,82987
[17]; 1236,29127
[18]; 1077,96999
[19]; 1056,6961
[20]; 863,46465
[21]; 863,46465
[22]; 841,15974
[23]; 811,07056
[24]; 730,44452
[25]; 626,63615
[26]; 605,44567
[27]; 594,52345
[28]; 571,00909
[29]; 534,49517
[30]; 501,64711
[31]; 495,85866
[32]; 475,1539
[33]; 472,25628
[34]; 472,25628
[35]; 469,1627
[36]; 457,55152
[37]; 454,45794
[38]; 453,88867
[39]; 448,86962
[40]; 439,47424
[41]; 428,47756
[42]; 428,47756
[43]; 427,35375
[44]; 424,27756
[45]; 385,71407
[46]; 380,7298
[47]; 378,42583
[48]; 374,76789
[49]; 369,84488
[50]; 361,58853
