Generation;Fitness
[1]; 10299,7757
[2]; 9125,54278
[3]; 9125,54278
[4]; 9125,54278
[5]; 9125,54278
[6]; 9125,54278
[7]; 9125,54278
[8]; 9125,54278
[9]; 9125,54278
[10]; 9115,52308
[11]; 9115,52308
[12]; 9115,52308
[13]; 7346,02443
[14]; 7346,02443
[15]; 7346,02443
[16]; 7346,02443
[17]; 7346,02443
[18]; 7346,02443
[19]; 7346,02443
[20]; 7328,46893
[21]; 7328,46893
[22]; 7328,46893
[23]; 7328,46893
[24]; 7328,46893
[25]; 7328,46893
[26]; 7233,0618
[27]; 7114,68377
[28]; 7114,68377
[29]; 7114,68377
[30]; 7114,68377
[31]; 7114,68377
[32]; 7114,68377
[33]; 7114,68377
[34]; 7114,68377
[35]; 7114,68377
[36]; 7114,68377
[37]; 7114,68377
[38]; 7114,68377
[39]; 7114,68377
[40]; 7114,68377
[41]; 7114,68377
[42]; 7114,68377
[43]; 7114,68377
[44]; 7114,68377
[45]; 7114,68377
[46]; 7114,68377
[47]; 7114,68377
[48]; 7114,68377
[49]; 7114,68377
[50]; 7114,68377
[51]; 7114,68377
[52]; 7114,68377
[53]; 7114,68377
[54]; 7114,68377
[55]; 7114,68377
[56]; 7114,68377
[57]; 7114,68377
[58]; 7114,68377
[59]; 7114,68377
[60]; 7114,68377
[61]; 7114,68377
[62]; 7114,68377
[63]; 7114,68377
[64]; 7114,68377
[65]; 7114,68377
[66]; 7114,68377
[67]; 7114,68377
[68]; 7114,68377
[69]; 7114,68377
[70]; 7114,68377
[71]; 7114,68377
[72]; 7114,68377
[73]; 7114,68377
[74]; 7114,68377
[75]; 7114,68377
[76]; 7114,68377
[77]; 7114,68377
[78]; 7114,68377
[79]; 7114,68377
[80]; 7114,68377
[81]; 7114,68377
[82]; 7114,68377
[83]; 7114,68377
[84]; 7114,68377
[85]; 7114,68377
[86]; 7114,68377
[87]; 7114,68377
[88]; 7114,68377
[89]; 7114,68377
[90]; 7114,68377
[91]; 7114,68377
[92]; 7114,68377
[93]; 7114,68377
[94]; 7114,68377
[95]; 7114,68377
[96]; 7114,68377
[97]; 7114,68377
[98]; 7114,68377
[99]; 7114,68377
[100]; 7114,68377
[101]; 7114,68377
[102]; 7114,68377
[103]; 7114,68377
[104]; 7114,68377
[105]; 7114,68377
[106]; 7114,68377
[107]; 7114,68377
[108]; 7114,68377
[109]; 7114,68377
[110]; 7114,68377
[111]; 7114,68377
[112]; 7114,68377
[113]; 7114,68377
[114]; 7114,68377
[115]; 7114,68377
[116]; 7114,68377
[117]; 7114,68377
[118]; 6489,68936
[119]; 6489,68936
[120]; 6489,68936
[121]; 6489,68936
[122]; 6489,68936
[123]; 6489,68936
[124]; 6489,68936
[125]; 6489,68936
[126]; 6489,68936
[127]; 6489,68936
[128]; 6489,68936
[129]; 6489,68936
[130]; 6489,68936
[131]; 6489,68936
[132]; 6489,68936
[133]; 6489,68936
[134]; 6489,68936
[135]; 6489,68936
[136]; 6489,68936
[137]; 6489,68936
[138]; 6489,68936
[139]; 6489,68936
[140]; 6489,68936
[141]; 6489,68936
[142]; 6489,68936
[143]; 6489,68936
[144]; 6489,68936
[145]; 6489,68936
[146]; 6489,68936
[147]; 6489,68936
[148]; 6489,68936
[149]; 6489,68936
[150]; 6489,68936
[151]; 6489,68936
[152]; 6489,68936
[153]; 6489,68936
[154]; 6489,68936
[155]; 6489,68936
[156]; 6489,68936
[157]; 6489,68936
[158]; 6489,68936
[159]; 6489,68936
[160]; 6489,68936
[161]; 6489,68936
[162]; 6489,68936
[163]; 6489,68936
[164]; 6489,68936
[165]; 6489,68936
[166]; 6489,68936
[167]; 6489,68936
[168]; 6489,68936
[169]; 6489,68936
[170]; 6489,68936
[171]; 6489,68936
[172]; 6489,68936
[173]; 6489,68936
[174]; 6489,68936
[175]; 6489,68936
[176]; 6489,68936
[177]; 6489,68936
[178]; 6489,68936
[179]; 6489,68936
[180]; 6489,68936
[181]; 6489,68936
[182]; 6489,68936
[183]; 6489,68936
[184]; 6489,68936
[185]; 6489,68936
[186]; 6489,68936
[187]; 6489,68936
[188]; 6489,68936
[189]; 6489,68936
[190]; 6489,68936
[191]; 6489,68936
[192]; 6489,68936
[193]; 6489,68936
[194]; 6489,68936
[195]; 6489,68936
[196]; 6489,68936
[197]; 6489,68936
[198]; 6489,68936
[199]; 6489,68936
[200]; 6014,41979
[201]; 5970,94024
[202]; 5970,94024
[203]; 5970,94024
[204]; 5970,94024
[205]; 5970,94024
[206]; 5970,94024
[207]; 5970,94024
[208]; 5970,94024
[209]; 5970,94024
[210]; 5970,94024
[211]; 5970,94024
[212]; 5970,94024
[213]; 5970,94024
[214]; 5970,94024
[215]; 5970,94024
[216]; 5970,94024
[217]; 5970,94024
[218]; 5970,94024
[219]; 5970,94024
[220]; 5970,94024
[221]; 5970,94024
[222]; 5970,94024
[223]; 5970,94024
[224]; 5970,94024
[225]; 5970,94024
[226]; 5970,94024
[227]; 5970,94024
[228]; 5970,94024
[229]; 5970,94024
[230]; 5970,94024
[231]; 5970,94024
[232]; 5970,94024
[233]; 5970,94024
[234]; 5970,94024
[235]; 5970,94024
[236]; 5970,94024
[237]; 5970,94024
[238]; 5970,94024
[239]; 5970,94024
[240]; 5970,94024
[241]; 5970,94024
[242]; 5970,94024
[243]; 5970,94024
[244]; 5970,94024
[245]; 5970,94024
[246]; 5970,94024
[247]; 5970,94024
[248]; 5970,94024
[249]; 5970,94024
[250]; 5970,94024
[251]; 5970,94024
[252]; 5970,94024
[253]; 5970,94024
[254]; 5970,94024
[255]; 5970,94024
[256]; 5970,94024
[257]; 5970,94024
[258]; 5970,94024
[259]; 5970,94024
[260]; 5970,94024
[261]; 5970,94024
[262]; 5970,94024
[263]; 5970,94024
[264]; 5970,94024
[265]; 5970,94024
[266]; 5970,94024
[267]; 5970,94024
[268]; 5970,94024
[269]; 5970,94024
[270]; 5970,94024
[271]; 5970,94024
[272]; 5970,94024
[273]; 5970,94024
[274]; 5970,94024
[275]; 5970,94024
[276]; 5970,94024
[277]; 5970,94024
[278]; 5970,94024
[279]; 5970,94024
[280]; 5970,94024
[281]; 5970,94024
[282]; 5970,94024
[283]; 5970,94024
[284]; 5970,94024
[285]; 5970,94024
[286]; 5970,94024
[287]; 5970,94024
[288]; 5970,94024
[289]; 5970,94024
[290]; 5970,94024
[291]; 5970,94024
[292]; 5970,94024
[293]; 5970,94024
[294]; 5970,94024
[295]; 5970,94024
[296]; 5970,94024
[297]; 5970,94024
[298]; 5970,94024
