Generation;Fitness
[1]; 10598,86645
[2]; 8815,9539
[3]; 6664,94675
[4]; 5991,50072
[5]; 4253,03333
[6]; 2937,69019
[7]; 2647,40866
[8]; 2282,11818
[9]; 1848,58196
[10]; 1515,37561
[11]; 1393,58593
[12]; 1138,50426
[13]; 1102,26573
[14]; 1018,39466
[15]; 957,5614
[16]; 902,56501
[17]; 862,35902
[18]; 811,821
[19]; 806,71508
[20]; 793,92698
[21]; 785,03189
[22]; 777,32222
[23]; 770,45339
[24]; 767,68521
[25]; 767,68521
[26]; 767,68521
[27]; 767,68521
[28]; 767,68521
[29]; 767,68521
[30]; 767,68521
[31]; 767,68521
[32]; 767,68521
[33]; 767,68521
[34]; 767,68521
[35]; 767,68521
[36]; 767,68521
[37]; 767,68521
[38]; 767,68521
[39]; 767,68521
[40]; 767,68521
[41]; 767,68521
[42]; 767,68521
[43]; 767,68521
[44]; 767,68521
[45]; 767,68521
[46]; 767,68521
[47]; 767,68521
[48]; 767,68521
[49]; 767,68521
[50]; 767,68521
