Generation;Fitness
[1]; 36,12317
[2]; 13,58631
[3]; 6,09032
[4]; 2,88485
[5]; 1,48387
[6]; 0,86334
[7]; 0,44888
[8]; 0,2913
[9]; 0,23304
[10]; 0,19746
[11]; 0,16852
[12]; 0,12473
[13]; 0,09853
[14]; 0,07859
[15]; 0,06217
[16]; 0,04575
[17]; 0,03284
[18]; 0,02698
[19]; 0,02111
[20]; 0,01525
[21]; 0,00938
[22]; 0,00352
[23]; 0
[24]; 0
[25]; 0
[26]; 0
[27]; 0
[28]; 0
[29]; 0
[30]; 0
[31]; 0
[32]; 0
[33]; 0
[34]; 0
[35]; 0
[36]; 0
[37]; 0
[38]; 0
[39]; 0
[40]; 0
[41]; 0
[42]; 0
[43]; 0
[44]; 0
[45]; 0
[46]; 0
[47]; 0
[48]; 0
[49]; 0
[50]; 0
[51]; 0
