Generation;Fitness
[1]; 34,25943
[2]; 10,84457
[3]; 5,9697
[4]; 3,24321
[5]; 2,03539
[6]; 1,15738
[7]; 0,64184
[8]; 0,3437
[9]; 0,21408
[10]; 0,14643
[11]; 0,11163
[12]; 0,08759
[13]; 0,07097
[14]; 0,05591
[15]; 0,04985
[16]; 0,04575
[17]; 0,03988
[18]; 0,03284
[19]; 0,02581
[20]; 0,01877
[21]; 0,00821
[22]; 0
[23]; 0
[24]; 0
[25]; 0
[26]; 0
[27]; 0
[28]; 0
[29]; 0
[30]; 0
[31]; 0
[32]; 0
[33]; 0
[34]; 0
[35]; 0
[36]; 0
[37]; 0
[38]; 0
[39]; 0
[40]; 0
[41]; 0
[42]; 0
[43]; 0
[44]; 0
[45]; 0
[46]; 0
[47]; 0
[48]; 0
[49]; 0
[50]; 0
[51]; 0
