Gen1;Gen2;Gen3;Gen4;Gen5;Gen6;Gen7;Gen8;Gen9;Gen10;Gen11;Gen12;Wert
-34,000; 15,000; 19,000; 17,000; 18,000; 33,000; 80,000; 17,000; -68,000; 7,000; -1,000; 11,000;1848,41674
-34,000; 15,000; 19,000; 17,000; 18,000; 33,000; 80,000; 17,000; -68,000; 6,000; -1,000; 11,000;1848,63023
-34,000; 15,000; 19,000; 17,000; 18,000; 33,000; 80,000; 17,000; -68,000; 5,000; -1,000; 11,000;1848,84372
-34,000; 15,000; 19,000; 17,000; 18,000; 33,000; 80,000; 17,000; -68,000; 4,000; -1,000; 11,000;1849,05722
-34,000; 15,000; 19,000; 17,000; 19,000; 33,000; 80,000; 17,000; -68,000; 7,000; -1,000; 11,000;1849,76912
-34,000; 15,000; 19,000; 17,000; 19,000; 33,000; 80,000; 17,000; -68,000; 6,000; -1,000; 11,000;1849,98261
-34,000; 15,000; 19,000; 17,000; 19,000; 33,000; 80,000; 17,000; -68,000; 5,000; -1,000; 11,000;1850,1961
-34,000; 15,000; 19,000; 17,000; 19,000; 33,000; 80,000; 17,000; -68,000; 4,000; -1,000; 11,000;1850,4096
-34,000; 15,000; 19,000; 20,000; 19,000; 33,000; 80,000; 17,000; -68,000; 7,000; -1,000; 11,000;1851,07626
-34,000; 15,000; 19,000; 20,000; 19,000; 33,000; 80,000; 17,000; -68,000; 6,000; -1,000; 11,000;1851,28975
-34,000; 15,000; 19,000; 20,000; 19,000; 33,000; 80,000; 17,000; -68,000; 5,000; -1,000; 11,000;1851,50325
-34,000; 15,000; 19,000; 16,000; 18,000; 33,000; 80,000; 17,000; -68,000; 7,000; -1,000; 11,000;1851,64769
-34,000; 15,000; 19,000; 20,000; 19,000; 33,000; 80,000; 17,000; -68,000; 4,000; -1,000; 11,000;1851,71674
-34,000; 15,000; 19,000; 16,000; 18,000; 33,000; 80,000; 17,000; -68,000; 6,000; -1,000; 11,000;1851,86118
-34,000; 15,000; 19,000; 16,000; 18,000; 33,000; 80,000; 17,000; -68,000; 4,000; -1,000; 11,000;1852,28817
-34,000; 15,000; 19,000; 17,000; 18,000; 33,000; 80,000; 17,000; -68,000; 6,000; -2,000; 11,000;1854,08817
-34,000; 15,000; 19,000; 17,000; 18,000; 33,000; 80,000; 17,000; -68,000; 5,000; -2,000; 11,000;1854,30166
-34,000; 15,000; 19,000; 17,000; 18,000; 33,000; 80,000; 17,000; -68,000; 4,000; -2,000; 11,000;1854,51515
-34,000; 15,000; 19,000; 17,000; 18,000; 33,000; 80,000; 17,000; -68,000; 7,000; -1,000; 15,000;1855,0456
-34,000; 15,000; 19,000; 17,000; 18,000; 33,000; 80,000; 17,000; -68,000; 6,000; -1,000; 15,000;1855,25909
