Generation;Fitness
[1]; 11141,70837
[2]; 9624,26147
[3]; 9624,26147
[4]; 8042,76789
[5]; 8042,76789
[6]; 8042,76789
[7]; 8042,76789
[8]; 8042,76789
[9]; 7934,57121
[10]; 7934,57121
[11]; 7934,57121
[12]; 7934,57121
[13]; 7934,57121
[14]; 7934,57121
[15]; 7934,57121
[16]; 7934,57121
[17]; 7934,57121
[18]; 7934,57121
[19]; 7934,57121
[20]; 7934,57121
[21]; 7934,57121
[22]; 7934,57121
[23]; 7934,57121
[24]; 7768,76104
[25]; 7768,76104
[26]; 7768,76104
[27]; 7768,76104
[28]; 7768,76104
[29]; 7768,76104
[30]; 7768,76104
[31]; 7768,76104
[32]; 7768,76104
[33]; 7768,76104
[34]; 7768,76104
[35]; 7768,76104
[36]; 7006,60563
[37]; 7006,60563
[38]; 7006,60563
[39]; 7006,60563
[40]; 7006,60563
[41]; 7006,60563
[42]; 7006,60563
[43]; 7006,60563
[44]; 7006,60563
[45]; 7006,60563
[46]; 7006,60563
[47]; 7006,60563
[48]; 7006,60563
[49]; 7006,60563
[50]; 7006,60563
[51]; 7006,60563
[52]; 7006,60563
[53]; 7006,60563
[54]; 7006,60563
[55]; 7006,60563
[56]; 7006,60563
[57]; 7006,60563
[58]; 7006,60563
[59]; 7006,60563
[60]; 7006,60563
[61]; 7006,60563
[62]; 7006,60563
[63]; 7006,60563
[64]; 7006,60563
[65]; 7006,60563
[66]; 6227,06457
[67]; 6227,06457
[68]; 6227,06457
[69]; 6227,06457
[70]; 6227,06457
[71]; 6227,06457
[72]; 6227,06457
[73]; 6227,06457
[74]; 6227,06457
[75]; 6227,06457
[76]; 6227,06457
[77]; 6227,06457
[78]; 6227,06457
[79]; 6227,06457
[80]; 6227,06457
[81]; 6227,06457
[82]; 6227,06457
[83]; 6227,06457
[84]; 6227,06457
[85]; 6227,06457
[86]; 6227,06457
[87]; 6227,06457
[88]; 6227,06457
[89]; 6227,06457
[90]; 6227,06457
[91]; 6227,06457
[92]; 6227,06457
[93]; 6227,06457
[94]; 6227,06457
[95]; 6227,06457
[96]; 6227,06457
[97]; 6227,06457
[98]; 6227,06457
[99]; 6227,06457
[100]; 6227,06457
[101]; 6227,06457
[102]; 6227,06457
[103]; 6227,06457
[104]; 6227,06457
[105]; 6227,06457
[106]; 6227,06457
[107]; 6227,06457
[108]; 6227,06457
[109]; 6227,06457
[110]; 6227,06457
[111]; 6227,06457
[112]; 6227,06457
[113]; 6227,06457
[114]; 6227,06457
[115]; 6227,06457
[116]; 6227,06457
[117]; 6227,06457
[118]; 6227,06457
[119]; 6227,06457
[120]; 6227,06457
[121]; 6227,06457
[122]; 6227,06457
[123]; 6227,06457
[124]; 6227,06457
[125]; 6227,06457
[126]; 6227,06457
[127]; 6227,06457
[128]; 6227,06457
[129]; 6227,06457
[130]; 6227,06457
[131]; 6227,06457
[132]; 6227,06457
[133]; 6227,06457
[134]; 6227,06457
[135]; 6227,06457
[136]; 6227,06457
[137]; 6227,06457
[138]; 6227,06457
[139]; 6227,06457
[140]; 6227,06457
[141]; 6227,06457
[142]; 6227,06457
[143]; 6227,06457
[144]; 6227,06457
[145]; 6227,06457
[146]; 6227,06457
[147]; 6227,06457
[148]; 6227,06457
[149]; 6227,06457
[150]; 6227,06457
[151]; 6227,06457
[152]; 6227,06457
[153]; 6227,06457
[154]; 6227,06457
[155]; 6227,06457
[156]; 6227,06457
[157]; 6227,06457
[158]; 6227,06457
[159]; 6227,06457
[160]; 6227,06457
[161]; 6227,06457
[162]; 6227,06457
[163]; 6227,06457
[164]; 6227,06457
[165]; 6227,06457
[166]; 6227,06457
[167]; 6227,06457
[168]; 6227,06457
[169]; 6227,06457
[170]; 6227,06457
[171]; 6227,06457
[172]; 6227,06457
[173]; 6227,06457
[174]; 6227,06457
[175]; 6227,06457
[176]; 6227,06457
[177]; 6227,06457
[178]; 6227,06457
[179]; 6227,06457
[180]; 6227,06457
[181]; 6227,06457
[182]; 6227,06457
[183]; 6227,06457
[184]; 6227,06457
[185]; 6227,06457
[186]; 6227,06457
[187]; 6227,06457
[188]; 6227,06457
[189]; 6227,06457
[190]; 6227,06457
[191]; 6227,06457
[192]; 6227,06457
[193]; 6227,06457
[194]; 6227,06457
[195]; 6227,06457
[196]; 6227,06457
[197]; 6227,06457
[198]; 6227,06457
[199]; 6227,06457
[200]; 6227,06457
[201]; 6227,06457
[202]; 6227,06457
[203]; 6227,06457
[204]; 6227,06457
[205]; 6227,06457
[206]; 6227,06457
[207]; 6227,06457
[208]; 6227,06457
[209]; 6227,06457
[210]; 6227,06457
[211]; 6227,06457
[212]; 6227,06457
[213]; 6227,06457
[214]; 6227,06457
[215]; 6227,06457
[216]; 6227,06457
[217]; 6227,06457
[218]; 6227,06457
[219]; 6227,06457
[220]; 6227,06457
[221]; 6227,06457
[222]; 6227,06457
[223]; 6227,06457
[224]; 6227,06457
[225]; 6227,06457
[226]; 6227,06457
[227]; 6227,06457
[228]; 6227,06457
[229]; 6227,06457
[230]; 6227,06457
[231]; 6227,06457
[232]; 6227,06457
[233]; 6227,06457
[234]; 6227,06457
[235]; 6227,06457
[236]; 6227,06457
[237]; 6227,06457
[238]; 6227,06457
[239]; 6227,06457
[240]; 6227,06457
[241]; 6227,06457
[242]; 6227,06457
[243]; 6227,06457
[244]; 6227,06457
[245]; 6227,06457
[246]; 6227,06457
[247]; 6227,06457
[248]; 6227,06457
[249]; 6227,06457
[250]; 6227,06457
[251]; 6227,06457
[252]; 6227,06457
[253]; 6227,06457
[254]; 6227,06457
[255]; 6227,06457
[256]; 6227,06457
[257]; 6227,06457
[258]; 6227,06457
[259]; 6227,06457
[260]; 6227,06457
[261]; 6227,06457
[262]; 6227,06457
[263]; 6227,06457
[264]; 6227,06457
[265]; 6227,06457
[266]; 6227,06457
[267]; 6227,06457
[268]; 6227,06457
[269]; 6227,06457
[270]; 6227,06457
[271]; 6227,06457
[272]; 6227,06457
[273]; 6227,06457
[274]; 6227,06457
[275]; 6227,06457
[276]; 6227,06457
[277]; 6227,06457
[278]; 6227,06457
[279]; 6227,06457
[280]; 6227,06457
[281]; 6227,06457
[282]; 6227,06457
[283]; 6227,06457
[284]; 6227,06457
[285]; 6227,06457
[286]; 6227,06457
[287]; 6227,06457
[288]; 6227,06457
[289]; 6227,06457
[290]; 6227,06457
[291]; 6227,06457
[292]; 6227,06457
[293]; 6227,06457
[294]; 6227,06457
[295]; 6227,06457
[296]; 6227,06457
[297]; 6227,06457
[298]; 6227,06457
[299]; 6227,06457
[300]; 6227,06457
