Generation;Fitness
[1]; 17145,98355
[2]; 17369,5532
[3]; 17250,83025
[4]; 17388,25665
[5]; 17313,56183
[6]; 17094,67107
[7]; 17254,18073
[8]; 17337,7144
[9]; 17502,18233
[10]; 17187,61134
[11]; 17237,33382
[12]; 17271,88156
[13]; 17292,58784
[14]; 17220,72729
[15]; 17182,50683
[16]; 17209,75261
[17]; 17015,3865
[18]; 17101,55599
[19]; 17245,9335
[20]; 17284,4794
[21]; 17136,64597
[22]; 17147,88732
[23]; 17047,92449
[24]; 17242,78654
[25]; 17492,63574
[26]; 17373,94714
[27]; 17354,95974
[28]; 17302,09535
[29]; 17262,5831
[30]; 17243,72927
[31]; 17198,26531
[32]; 17179,43222
[33]; 17172,7987
[34]; 17222,09321
[35]; 17065,94095
[36]; 17202,09322
[37]; 17203,08082
[38]; 17284,49496
[39]; 17231,97378
[40]; 17186,39662
[41]; 17194,32205
[42]; 17268,4752
[43]; 17354,05956
[44]; 17103,75451
[45]; 17222,02701
[46]; 17236,68959
[47]; 17226,02932
[48]; 16903,56388
[49]; 17152,22265
[50]; 17308,00251
[51]; 17248,95949
[52]; 17396,15579
[53]; 17291,00505
[54]; 17245,83901
[55]; 17360,46229
[56]; 17512,73893
[57]; 17401,20832
[58]; 17306,5554
[59]; 17007,15491
[60]; 17071,31423
[61]; 16900,54554
[62]; 16860,30225
[63]; 16687,93365
[64]; 16599,79041
[65]; 16740,02101
[66]; 16762,29082
[67]; 16680,82008
[68]; 16666,50101
[69]; 16722,72138
[70]; 16711,7124
[71]; 16791,42545
[72]; 16856,74964
[73]; 16833,79532
[74]; 16659,08498
[75]; 16663,25263
[76]; 16704,38001
[77]; 16638,07328
[78]; 16588,64938
[79]; 16466,68454
[80]; 16678,00424
[81]; 16611,10786
[82]; 16904,42025
[83]; 17022,56892
[84]; 17029,19626
[85]; 17060,2907
[86]; 16993,18725
[87]; 16969,1038
[88]; 16867,6463
[89]; 16881,56868
[90]; 16872,37653
[91]; 16923,59647
[92]; 16934,87621
