Generation;Fitness
[1]; 36,12317
[2]; 14,18299
[3]; 6,99863
[4]; 3,03343
[5]; 1,51124
[6]; 0,85083
[7]; 0,41095
[8]; 0,25103
[9]; 0,17752
[10]; 0,1349
[11]; 0,10283
[12]; 0,08563
[13]; 0,0696
[14]; 0,04966
[15]; 0,04223
[16]; 0,03754
[17]; 0,03284
[18]; 0,02815
[19]; 0,02229
[20]; 0,01525
[21]; 0,00938
[22]; 0
[23]; 0
[24]; 0
[25]; 0
[26]; 0
[27]; 0
[28]; 0
[29]; 0
[30]; 0
[31]; 0
[32]; 0
[33]; 0
[34]; 0
[35]; 0
[36]; 0
[37]; 0
[38]; 0
[39]; 0
[40]; 0
[41]; 0
[42]; 0
[43]; 0
[44]; 0
[45]; 0
[46]; 0
[47]; 0
[48]; 0
[49]; 0
[50]; 0
[51]; 0
