Generation;Fitness
[1]; 17453,43268
[2]; 17470,6703
[3]; 17115,31548
[4]; 16961,95687
[5]; 17237,91894
[6]; 17302,49817
[7]; 17324,61559
[8]; 17311,82851
[9]; 17294,18802
[10]; 17363,33893
[11]; 17338,81257
[12]; 17322,31906
[13]; 17276,88353
[14]; 17351,42476
[15]; 17360,80883
[16]; 17492,39152
[17]; 17304,39121
[18]; 17174,56577
[19]; 17196,381
[20]; 17366,04705
[21]; 17407,27207
[22]; 17221,40955
[23]; 16923,64636
[24]; 17259,14444
[25]; 17169,67544
[26]; 17189,93551
[27]; 16853,08204
[28]; 16717,84592
[29]; 16673,87132
[30]; 16572,07211
[31]; 16534,36857
[32]; 16706,05158
[33]; 16717,30733
[34]; 16792,48852
[35]; 16710,03355
[36]; 16613,95687
[37]; 16739,51517
[38]; 16548,31238
[39]; 16669,09638
[40]; 16981,93865
[41]; 17057,66243
[42]; 17480,89043
[43]; 17283,78611
[44]; 17236,86815
[45]; 17301,17961
[46]; 17055,81366
[47]; 17179,15993
[48]; 17056,09104
[49]; 16983,42067
[50]; 17145,15005
[51]; 16886,82116
[52]; 16747,37229
[53]; 16719,30976
[54]; 16787,4904
[55]; 17081,44608
[56]; 17169,39916
[57]; 16994,46319
[58]; 17028,71318
[59]; 16940,94428
[60]; 17219,36033
[61]; 17036,37468
[62]; 17143,09794
[63]; 16945,70576
[64]; 16906,75352
[65]; 16964,97347
[66]; 16900,4529
[67]; 16949,80972
[68]; 16931,81599
[69]; 16999,52844
[70]; 17204,01045
[71]; 17190,53851
[72]; 17355,15329
[73]; 17442,781
[74]; 17585,72183
[75]; 17376,97445
[76]; 17436,94145
[77]; 17469,18538
[78]; 17569,83732
[79]; 17408,63553
[80]; 17474,91693
[81]; 17612,83994
[82]; 17512,50866
[83]; 17529,56575
[84]; 17485,24567
[85]; 17390,81196
[86]; 17452,48651
[87]; 17295,72554
[88]; 17321,32111
[89]; 17253,94521
[90]; 17394,31604
[91]; 17389,73933
[92]; 17246,83752
[93]; 17074,62646
[94]; 16800,90727
[95]; 16697,05557
[96]; 16668,33341
[97]; 16613,92479
[98]; 16609,56065
[99]; 16563,16347
[100]; 16691,65675
[101]; 16674,16505
[102]; 16488,41532
[103]; 16404,98163
[104]; 16169,3129
[105]; 15859,97161
[106]; 15996,34545
