Generation;Fitness
[1]; 17145,98355
[2]; 12795,34319
[3]; 10493,34368
[4]; 8868,92279
[5]; 7677,87659
[6]; 6576,25191
[7]; 5491,12687
[8]; 4409,71589
[9]; 3638,85803
[10]; 3053,29801
[11]; 2517,13946
[12]; 2156,68222
[13]; 1947,21698
[14]; 1746,02561
[15]; 1567,59141
[16]; 1397,13454
[17]; 1220,16657
[18]; 1052,92025
[19]; 901,39211
[20]; 795,3567
[21]; 714,36972
[22]; 679,12652
[23]; 655,20419
[24]; 633,03681
[25]; 607,21074
[26]; 569,98756
[27]; 532,59018
[28]; 499,92014
[29]; 472,66076
[30]; 452,93222
[31]; 427,16248
[32]; 395,69799
[33]; 370,25822
[34]; 347,0233
[35]; 328,42421
[36]; 310,95164
[37]; 291,84144
[38]; 275,57477
[39]; 268,69614
[40]; 259,1621
[41]; 252,46555
[42]; 246,6969
[43]; 242,424
[44]; 237,80071
[45]; 234,05006
[46]; 231,16959
[47]; 229,74893
[48]; 228,08234
[49]; 224,95183
[50]; 223,08555
[51]; 221,49484
