Generation;Fitness
[1]; 17497,35607
[2]; 17442,83139
[3]; 17391,516
[4]; 17247,40183
[5]; 17451,36513
[6]; 17692,69798
[7]; 17736,16297
[8]; 17747,38695
[9]; 17774,99061
[10]; 17773,26315
[11]; 17757,45002
[12]; 17789,8256
[13]; 17801,19605
[14]; 18024,23794
[15]; 18208,77379
[16]; 17802,71791
[17]; 18005,17095
[18]; 18030,4117
[19]; 18118,19474
[20]; 18114,22793
[21]; 18171,12432
[22]; 18232,3784
[23]; 17966,83894
[24]; 18380,87362
[25]; 18487,80595
[26]; 18399,28504
[27]; 18219,77731
[28]; 18200,06976
[29]; 18558,35224
[30]; 18321,70869
[31]; 18492,75649
[32]; 18441,82728
[33]; 18488,19321
[34]; 18407,11133
[35]; 18636,59728
[36]; 18673,91897
[37]; 18652,02446
[38]; 18525,21927
[39]; 18615,48834
[40]; 18806,70079
[41]; 18743,12036
[42]; 18555,22265
[43]; 18498,26965
[44]; 18649,2773
[45]; 18684,85728
[46]; 18458,48386
[47]; 18599,83298
[48]; 18566,60836
[49]; 18588,93052
[50]; 18367,40963
[51]; 18400,76831
[52]; 18509,10111
[53]; 18543,1187
[54]; 18544,71044
[55]; 18373,93265
[56]; 18543,53015
[57]; 18598,08021
[58]; 18606,13517
[59]; 18872,1198
[60]; 18821,40446
[61]; 18584,82344
[62]; 18624,37322
[63]; 18480,5344
[64]; 18646,29509
[65]; 18558,26747
[66]; 18837,41857
[67]; 18624,36081
[68]; 18596,68539
[69]; 18339,51891
[70]; 18158,411
[71]; 18365,68953
[72]; 18198,65476
[73]; 18343,50109
[74]; 18269,90999
[75]; 17834,47688
[76]; 17854,07169
[77]; 17774,04718
[78]; 17928,72157
[79]; 17922,98466
[80]; 18000,09608
[81]; 18124,60506
[82]; 18097,46202
[83]; 17876,84998
[84]; 17905,78666
[85]; 18324,19523
[86]; 18497,1892
[87]; 18332,54098
[88]; 18527,96894
[89]; 18758,6033
[90]; 18990,69519
[91]; 19075,93613
[92]; 18830,70633
