Generation;Fitness
[237]; 8376,07699
[238]; 6427,26603
[239]; 7092,51181
[240]; 8546,83769
[241]; 8914,58022
[242]; 8298,58638
[243]; 6721,34874
[244]; 7193,79885
[245]; 8378,43476
[246]; 8147,11862
[247]; 8904,24345
[248]; 8758,35279
[249]; 7954,84898
[250]; 7744,41181
[251]; 7825,55328
[252]; 7097,09737
[253]; 8623,52055
[254]; 8622,8109
[255]; 6542,22394
[256]; 8617,65837
[257]; 9911,6472
[258]; 7993,00765
[259]; 7904,61834
[260]; 8954,88188
[261]; 7902,91942
[262]; 8467,92453
[263]; 6770,70658
[264]; 8348,25256
[265]; 6579,54794
[266]; 7904,1674
[267]; 7904,44692
[268]; 6929,03305
[269]; 8361,82153
[270]; 8007,64556
[271]; 7720,35265
[272]; 7973,65094
[273]; 8545,84864
[274]; 7978,66856
[275]; 7273,97702
[276]; 6748,57849
[277]; 8118,17735
[278]; 8173,61818
[279]; 7644,16727
[280]; 7512,97494
[281]; 7620,21717
[282]; 8953,72323
[283]; 8682,45756
[284]; 8160,31984
[285]; 8134,36445
[286]; 7834,76242
[287]; 7873,73657
[288]; 6838,26472
[289]; 6196,89784
[290]; 7844,41051
[291]; 7618,16883
[292]; 7398,58496
[293]; 8902,73218
[294]; 7894,18981
[295]; 6413,93249
[296]; 6752,76266
[297]; 6691,01743
[298]; 7415,25484
[299]; 7412,55723
[300]; 7119,11629
[301]; 6775,07253
