Generation;Fitness
[1]; 32,93866
[2]; 10,74744
[3]; 5,34862
[4]; 2,33408
[5]; 1,07923
[6]; 0,59687
[7]; 0,41367
[8]; 0,24609
[9]; 0,18102
[10]; 0,14076
[11]; 0,10334
[12]; 0,07567
[13]; 0,0517
[14]; 0,03591
[15]; 0,02678
[16]; 0,02424
[17]; 0,02061
[18]; 0,0176
[19]; 0,0163
[20]; 0,01493
[21]; 0,01547
[22]; 0,01517
[23]; 0,01477
[24]; 0,01477
[25]; 0,01517
[26]; 0,01481
[27]; 0,015
[28]; 0,0136
[29]; 0,01043
[30]; 0,00857
[31]; 0,00756
[32]; 0,00758
[33]; 0,00748
[34]; 0,00728
[35]; 0,00738
[36]; 0,00789
[37]; 0,00787
[38]; 0,00724
[39]; 0,00787
[40]; 0,0077
[41]; 0,00724
[42]; 0,00737
[43]; 0,00719
[44]; 0,00719
[45]; 0,00739
[46]; 0,00756
[47]; 0,00724
[48]; 0,0079
[49]; 0,00781
[50]; 0,00766
[51]; 0,00761
