Generation;Fitness
[1]; 9702,07507
[2]; 9451,51946
[3]; 8028,71972
[4]; 5588,48264
[5]; 5054,51591
[6]; 3765,30618
[7]; 2115,69514
[8]; 1660,1119
[9]; 1659,6007
[10]; 1309,11971
[11]; 957,78327
[12]; 885,69404
[13]; 722,35176
[14]; 640,40308
[15]; 581,9012
[16]; 547,93872
[17]; 533,18855
[18]; 495,14812
[19]; 487,62657
[20]; 468,62849
[21]; 452,89214
[22]; 440,01189
[23]; 429,74153
[24]; 425,63726
[25]; 424,26751
[26]; 420,55982
[27]; 419,3417
[28]; 418,50187
[29]; 418,01478
[30]; 416,96795
[31]; 416,92189
[32]; 416,92189
[33]; 416,92189
[34]; 416,92189
[35]; 416,92189
[36]; 416,92189
[37]; 416,92189
[38]; 416,92189
[39]; 416,92189
[40]; 416,92189
[41]; 416,92189
[42]; 416,92189
[43]; 416,92189
[44]; 416,92189
[45]; 416,92189
[46]; 416,92189
[47]; 416,92189
[48]; 416,92189
[49]; 416,92189
[50]; 416,92189
[51]; 416,92189
