Generation;Fitness
[1]; 10299,7757
[2]; 10313,21526
[3]; 7947,43808
[4]; 7609,74392
[5]; 5903,7213
[6]; 4785,47463
[7]; 3881,10978
[8]; 2781,35092
[9]; 2479,51262
[10]; 2213,64966
[11]; 2209,85009
[12]; 2209,74354
[13]; 2166,82317
[14]; 2125,5423
[15]; 2072,20649
[16]; 2058,02831
[17]; 2053,90518
[18]; 2049,89018
[19]; 2044,8014
[20]; 2042,94488
[21]; 2037,48646
[22]; 2036,37163
[23]; 2036,11949
[24]; 2035,93985
[25]; 2035,7109
[26]; 2035,53552
[27]; 2035,53552
[28]; 2035,53552
[29]; 2035,53552
[30]; 2035,53552
[31]; 2035,53552
[32]; 2035,53552
[33]; 2035,53552
[34]; 2035,53552
[35]; 2035,53552
[36]; 2035,53552
[37]; 2035,53552
[38]; 2035,53552
[39]; 2035,53552
[40]; 2035,53552
[41]; 2035,53552
[42]; 2035,53552
[43]; 2035,53552
[44]; 2035,53552
[45]; 2035,53552
[46]; 2035,53552
[47]; 2035,53552
[48]; 2035,53552
[49]; 2035,53552
[50]; 2035,53552
[51]; 2035,53552
