Generation;Fitness
[1]; 17497,35607
[2]; 13185,4342
[3]; 10932,46087
[4]; 9010,50106
[5]; 7403,97191
[6]; 6013,89531
[7]; 4890,72609
[8]; 4054,03517
[9]; 3247,32037
[10]; 2751,46301
[11]; 2349,37981
[12]; 2059,44244
[13]; 1935,68643
[14]; 1805,05136
[15]; 1622,54851
[16]; 1478,32771
[17]; 1398,81726
[18]; 1341,29533
[19]; 1255,82816
[20]; 1164,06443
[21]; 1115,07871
[22]; 1070,60447
[23]; 953,76869
[24]; 858,88048
[25]; 816,01513
[26]; 782,91266
[27]; 760,00405
[28]; 738,26297
[29]; 705,87424
[30]; 674,02011
[31]; 647,27962
[32]; 619,2109
[33]; 593,16871
[34]; 576,59657
[35]; 556,30996
[36]; 527,01383
[37]; 497,92663
[38]; 483,11218
[39]; 478,03698
[40]; 473,19309
[41]; 471,02044
[42]; 468,61128
[43]; 466,37609
[44]; 464,0622
[45]; 462,87275
[46]; 461,52188
[47]; 460,46581
[48]; 458,7057
[49]; 456,55312
[50]; 455,11412
[51]; 453,78687
