Generation;Fitness
[1]; 32,93866
[2]; 9,70165
[3]; 6,73098
[4]; 3,70029
[5]; 2,16978
[6]; 1,51852
[7]; 0,90613
[8]; 0,66416
[9]; 0,45386
[10]; 0,34741
[11]; 0,22849
[12]; 0,13039
[13]; 0,08179
[14]; 0,04466
[15]; 0,03123
[16]; 0,01918
[17]; 0,01256
[18]; 0,00782
[19]; 0,00552
[20]; 0,00472
[21]; 0,00441
[22]; 0,00355
[23]; 0,00337
[24]; 0,00284
[25]; 0,00215
[26]; 0,00234
[27]; 0,00183
[28]; 0,00206
[29]; 0,0017
[30]; 0,00197
[31]; 0,00205
[32]; 0,00168
[33]; 0,00217
[34]; 0,00198
[35]; 0,00192
[36]; 0,00224
[37]; 0,00212
[38]; 0,00203
[39]; 0,00193
[40]; 0,00171
[41]; 0,00212
[42]; 0,00226
[43]; 0,00236
[44]; 0,00212
[45]; 0,00192
[46]; 0,00197
[47]; 0,00208
[48]; 0,00172
[49]; 0,00202
[50]; 0,00173
[51]; 0,00198
