Generation;Fitness
[1]; 34,25943
[2]; 10,40841
[3]; 4,37889
[4]; 2,35621
[5]; 1,52805
[6]; 0,99863
[7]; 0,69443
[8]; 0,48817
[9]; 0,32962
[10]; 0,21877
[11]; 0,16481
[12]; 0,12805
[13]; 0,10303
[14]; 0,08915
[15]; 0,07331
[16]; 0,05885
[17]; 0,05142
[18]; 0,04692
[19]; 0,04223
[20]; 0,03695
[21]; 0,03167
[22]; 0,02639
[23]; 0,01935
[24]; 0,01232
[25]; 0,00469
[26]; 0
[27]; 0
[28]; 0
[29]; 0
[30]; 0
[31]; 0
[32]; 0
[33]; 0
[34]; 0
[35]; 0
[36]; 0
[37]; 0
[38]; 0
[39]; 0
[40]; 0
[41]; 0
[42]; 0
[43]; 0
[44]; 0
[45]; 0
[46]; 0
[47]; 0
[48]; 0
[49]; 0
[50]; 0
[51]; 0
