Generation;Fitness
[1]; 36,12317
[2]; 13,70401
[3]; 6,05318
[4]; 2,78201
[5]; 1,00059
[6]; 0,51105
[7]; 0,29365
[8]; 0,16383
[9]; 0,11691
[10]; 0,09032
[11]; 0,06725
[12]; 0,05279
[13]; 0,04927
[14]; 0,04575
[15]; 0,04106
[16]; 0,03636
[17]; 0,02933
[18]; 0,02346
[19]; 0,0176
[20]; 0,00938
[21]; 0,00117
[22]; 0
[23]; 0
[24]; 0
[25]; 0
[26]; 0
[27]; 0
[28]; 0
[29]; 0
[30]; 0
[31]; 0
[32]; 0
[33]; 0
[34]; 0
[35]; 0
[36]; 0
[37]; 0
[38]; 0
[39]; 0
[40]; 0
[41]; 0
[42]; 0
[43]; 0
[44]; 0
[45]; 0
[46]; 0
[47]; 0
[48]; 0
[49]; 0
[50]; 0
[51]; 0
