Generation;Fitness
[1]; 11141,70837
[2]; 9624,26147
[3]; 9822,04892
[4]; 8042,76789
[5]; 8122,46472
[6]; 10232,26126
[7]; 10196,02273
[8]; 10657,87532
[9]; 7934,57121
[10]; 10899,76436
[11]; 9416,22886
[12]; 9535,59646
[13]; 9520,41522
[14]; 10264,31133
[15]; 10189,79163
[16]; 10341,08997
[17]; 9792,09589
[18]; 9843,00736
[19]; 8640,68615
[20]; 10225,4982
[21]; 10777,42763
[22]; 9491,01306
[23]; 8910,1961
[24]; 7768,76104
[25]; 10105,38001
[26]; 9627,97273
[27]; 9997,92547
[28]; 9724,86248
[29]; 10061,45671
[30]; 9332,44589
[31]; 9835,10772
[32]; 9842,99315
[33]; 8946,0215
[34]; 10236,25671
[35]; 8307,81133
[36]; 7006,60563
[37]; 8757,05967
[38]; 7205,02547
[39]; 9120,60794
[40]; 7937,87229
[41]; 8800,91847
[42]; 10403,77251
[43]; 8881,13672
[44]; 9002,86811
[45]; 9193,24069
[46]; 9948,44416
[47]; 9944,49798
[48]; 10361,88817
[49]; 8925,62879
[50]; 10495,82128
[51]; 10401,16003
[52]; 10450,25296
[53]; 9100,68189
[54]; 8612,43932
[55]; 9664,04365
[56]; 10380,91609
[57]; 8130,56342
[58]; 10245,60087
[59]; 10562,04336
[60]; 11111,68384
[61]; 10621,92323
[62]; 9820,85087
[63]; 9811,73528
[64]; 9292,96631
[65]; 9667,62367
[66]; 6227,06457
[67]; 9337,45455
[68]; 9530,20729
[69]; 9737,98405
[70]; 10116,06566
[71]; 10992,0417
[72]; 10915,78449
[73]; 9301,94069
[74]; 9473,02359
[75]; 7683,87879
[76]; 7708,03781
[77]; 9745,586
[78]; 7627,25967
[79]; 10940,68918
[80]; 10780,56818
[81]; 9572,02734
[82]; 9608,67085
[83]; 10085,93081
[84]; 7918,7645
[85]; 9938,20144
[86]; 11142,71789
[87]; 11264,9
[88]; 10972,20671
[89]; 7284,4469
[90]; 9936,2531
[91]; 9581,2531
[92]; 10146,08218
[93]; 8567,62554
[94]; 8568,97778
[95]; 8530,71818
[96]; 8696,32381
[97]; 9253,04076
[98]; 10376,30794
[99]; 8788,75866
[100]; 8355,6873
[101]; 8947,46032
[102]; 9237,93369
[103]; 8418,40952
[104]; 8296,30231
[105]; 8318,43737
[106]; 8194,16046
[107]; 9139,04545
[108]; 7879,8026
[109]; 7486,87807
[110]; 8605,2018
[111]; 8259,32056
[112]; 8433,25916
[113]; 8406,47143
[114]; 9050,73723
[115]; 9264,96349
[116]; 8405,40895
[117]; 8955,3575
[118]; 8228,89957
[119]; 7330,11133
[120]; 7282,35101
[121]; 8304,25895
[122]; 7900,37677
[123]; 8594,54935
[124]; 8594,54935
[125]; 10259,95736
[126]; 9732,20678
[127]; 7401,8254
[128]; 7356,61443
[129]; 9464,54711
[130]; 9715,31219
[131]; 9104,16616
[132]; 9173,37006
[133]; 8708,52338
[134]; 8566,36926
[135]; 8791,10722
[136]; 8555,23521
[137]; 9855,2487
[138]; 9521,67785
[139]; 9145,02864
[140]; 9140,08939
[141]; 8919,32359
[142]; 9125,81248
[143]; 9346,56227
[144]; 10335,76984
[145]; 11921,65952
[146]; 11391,72027
[147]; 9077,28593
[148]; 7994,79019
[149]; 10283,12107
[150]; 10385,6614
[151]; 10221,88081
[152]; 10178,08492
[153]; 10674,26335
[154]; 9910,18052
[155]; 9824,27229
[156]; 10003,47655
[157]; 9968,97576
[158]; 9056,15779
[159]; 9499,36696
[160]; 8653,89618
[161]; 10792,35224
[162]; 9304,29834
[163]; 9750,49394
[164]; 9685,85786
[165]; 8697,3676
[166]; 10160,37273
[167]; 9718,17893
[168]; 9756,97893
[169]; 8660,74315
[170]; 10518,21111
[171]; 9547,23268
[172]; 10012,27078
[173]; 9589,52006
[174]; 9589,52006
[175]; 9798,38405
[176]; 9055,46385
[177]; 10147,9329
[178]; 8841,62792
[179]; 7219,82208
[180]; 8959,35209
[181]; 9055,90577
[182]; 9984,34812
[183]; 9676,27489
[184]; 8596,8311
[185]; 8164,19964
[186]; 9530,17619
[187]; 9062,66248
[188]; 10805,4474
[189]; 9723,79683
[190]; 9202,91811
[191]; 10147,54408
[192]; 11457,48939
[193]; 10995,10354
[194]; 10431,06147
[195]; 10922,8715
[196]; 11994,871
[197]; 11187,8254
[198]; 10614,00418
[199]; 11376,63009
[200]; 10442,75765
[201]; 9970,02994
[202]; 11051,43846
[203]; 10168,15902
[204]; 10123,16688
[205]; 10111,36169
[206]; 8952,21573
[207]; 8952,21573
[208]; 9724,72035
[209]; 11000,63579
[210]; 10475,671
[211]; 10316,03665
[212]; 11374,20087
[213]; 11138,71104
[214]; 11248,07576
[215]; 10046,23023
[216]; 8702,23499
[217]; 10217,31457
[218]; 10820,98506
[219]; 10477,34055
[220]; 10837,34055
[221]; 12344,21739
[222]; 10687,65476
[223]; 10633,58788
[224]; 10575,63499
[225]; 11342,96407
[226]; 10044,91566
[227]; 10038,96869
[228]; 10090,71154
[229]; 9751,78182
[230]; 11465,75231
[231]; 11481,91133
[232]; 9948,84127
[233]; 12340,4544
[234]; 11425,46811
[235]; 10564,56299
[236]; 11592,30584
[237]; 11127,46032
[238]; 10440,81306
[239]; 10878,65166
[240]; 10838,68261
[241]; 11640,46284
[242]; 11589,80303
[243]; 12345,15851
[244]; 12662,27179
[245]; 11155,19307
[246]; 10943,65519
[247]; 11017,15844
[248]; 10710,92677
[249]; 11752,08499
[250]; 11414,93088
[251]; 11104,70462
[252]; 12330,57042
[253]; 12601,10346
[254]; 10942,24214
[255]; 12005,96811
[256]; 12245,57222
[257]; 10558,1096
[258]; 11248,79163
[259]; 9625,82973
[260]; 10275,99163
[261]; 10275,99163
[262]; 11919,67229
[263]; 10602,55534
[264]; 11943,32338
[265]; 11389,51284
[266]; 11410,65527
[267]; 10409,7601
[268]; 11090,57922
[269]; 10608,24762
[270]; 9737,33016
[271]; 9732,15584
[272]; 11010,12215
[273]; 11678,49156
[274]; 9758,14567
[275]; 11167,92698
[276]; 9512,42165
[277]; 10582,43694
[278]; 11702,1956
[279]; 11820,81068
[280]; 11065,436
[281]; 9954,24863
[282]; 9954,24863
[283]; 9628,45548
[284]; 9059,95152
[285]; 9155,92929
[286]; 8810,02706
[287]; 9349,38232
[288]; 9037,62857
[289]; 10488,73088
[290]; 10453,51133
[291]; 7711,27302
[292]; 8719,84921
[293]; 6422,03182
[294]; 9306,5347
[295]; 9423,50534
[296]; 8606,47944
[297]; 9049,39791
[298]; 9316,64481
[299]; 10382,82201
[300]; 10912,41328
[301]; 10170,96667
