Gen1;Gen2;Gen3;Wert
8,866; 8,866; 8,866;0
8,905; 8,905; 8,905;0
8,827; 8,827; 8,827;0
8,886; 8,886; 8,886;0
8,807; 8,807; 8,807;0
8,847; 8,847; 8,847;0
5,621; 5,621; 5,621;0
9,101; 9,101; 9,101;0
9,726; 9,726; 9,726;0
9,042; 9,042; 9,042;0
5,601; 5,601; 5,601;0
2,805; 2,805; 2,805;0
0,929; 0,929; 0,929;0
5,308; 5,308; 5,308;0
-4,389; -4,389; -4,389;0
-8,143; -8,143; -8,143;0
9,062; 9,062; 9,062;0
8,768; 8,768; 8,768;0
8,788; 8,788; 8,788;0
9,453; 9,453; 9,453;0
