Generation;Fitness
[1]; 34,25943
[2]; 10,01896
[3]; 5,2567
[4]; 2,83754
[5]; 1,96618
[6]; 1,07664
[7]; 0,6
[8]; 0,35367
[9]; 0,23832
[10]; 0,15855
[11]; 0,12434
[12]; 0,09736
[13]; 0,07761
[14]; 0,05787
[15]; 0,04927
[16]; 0,04575
[17]; 0,04106
[18]; 0,03636
[19]; 0,03167
[20]; 0,02581
[21]; 0,01818
[22]; 0,01114
[23]; 0,00352
[24]; 0
[25]; 0
[26]; 0
[27]; 0
[28]; 0
[29]; 0
[30]; 0
[31]; 0
[32]; 0
[33]; 0
[34]; 0
[35]; 0
[36]; 0
[37]; 0
[38]; 0
[39]; 0
[40]; 0
[41]; 0
[42]; 0
[43]; 0
[44]; 0
[45]; 0
[46]; 0
[47]; 0
[48]; 0
[49]; 0
[50]; 0
[51]; 0
