Generation;Fitness
[1]; 33,08264
[2]; 8,29388
[3]; 4,17705
[4]; 2,37452
[5]; 1,44531
[6]; 0,73754
[7]; 0,44249
[8]; 0,25086
[9]; 0,18968
[10]; 0,13318
[11]; 0,07578
[12]; 0,04034
[13]; 0,02536
[14]; 0,01893
[15]; 0,01549
[16]; 0,01299
[17]; 0,01036
[18]; 0,00837
[19]; 0,00687
[20]; 0,00582
[21]; 0,00505
[22]; 0,00438
[23]; 0,0038
[24]; 0,00313
[25]; 0,00267
[26]; 0,00229
[27]; 0,00185
[28]; 0,00157
[29]; 0,00145
[30]; 0,00137
[31]; 0,0013
[32]; 0,00121
[33]; 0,00106
[34]; 0,00093
[35]; 0,00075
[36]; 0,00057
[37]; 0,00035
[38]; 0,00013
[39]; 0
[40]; 0
[41]; 0
[42]; 0
[43]; 0
[44]; 0
[45]; 0
[46]; 0
[47]; 0
[48]; 0
[49]; 0
[50]; 0
[51]; 0
