Generation;Fitness
[1]; 11141,70837
[2]; 8234,44517
[3]; 7431,91313
[4]; 5370,60714
[5]; 3921,24214
[6]; 3661,87294
[7]; 2404,54776
[8]; 2324,0583
[9]; 2214,91299
[10]; 2138,94885
[11]; 1977,64567
[12]; 1879,71595
[13]; 1847,74632
[14]; 1663,44711
[15]; 1651,08348
[16]; 1643,02677
[17]; 1642,70289
[18]; 1641,56955
[19]; 1641,56955
[20]; 1641,56955
[21]; 1641,56955
[22]; 1641,56955
[23]; 1641,56955
[24]; 1641,56955
[25]; 1641,56955
[26]; 1641,56955
[27]; 1641,56955
[28]; 1641,56955
[29]; 1641,56955
[30]; 1641,56955
[31]; 1641,56955
[32]; 1641,56955
[33]; 1641,56955
[34]; 1641,56955
[35]; 1641,56955
[36]; 1641,56955
[37]; 1641,56955
[38]; 1641,56955
[39]; 1641,56955
[40]; 1641,56955
[41]; 1641,56955
[42]; 1641,56955
[43]; 1641,56955
[44]; 1641,56955
[45]; 1641,56955
[46]; 1641,56955
[47]; 1641,56955
[48]; 1641,56955
[49]; 1641,56955
[50]; 1641,56955
