Generation;Fitness
[1]; 17145,98355
[2]; 12760,56859
[3]; 10538,99111
[4]; 8674,09464
[5]; 7231,33182
[6]; 6038,84127
[7]; 4901,2511
[8]; 3739,1096
[9]; 2927,39595
[10]; 2574,77438
[11]; 2366,78891
[12]; 2081,61075
[13]; 1726,22577
[14]; 1408,19212
[15]; 1070,04151
[16]; 876,16995
[17]; 811,10388
[18]; 765,38358
[19]; 723,47188
[20]; 686,60865
[21]; 637,17108
[22]; 542,14261
[23]; 454,68393
[24]; 394,87587
[25]; 367,88726
[26]; 341,90492
[27]; 316,3497
[28]; 303,77523
[29]; 282,59548
[30]; 274,29832
[31]; 270,84213
[32]; 264,41227
[33]; 255,92979
[34]; 244,4423
[35]; 234,40458
[36]; 223,80178
[37]; 211,35207
[38]; 199,46321
[39]; 186,94707
[40]; 177,41499
[41]; 166,08769
[42]; 153,10342
[43]; 146,04708
[44]; 142,75243
[45]; 136,91161
[46]; 133,69387
[47]; 127,36515
[48]; 125,08317
[49]; 122,07554
[50]; 117,85835
[51]; 112,92974
