Generation;Fitness
[1]; 9702,07507
[2]; 8547,73111
[3]; 8547,73111
[4]; 8547,73111
[5]; 8547,73111
[6]; 7831,74256
[7]; 7635,87403
[8]; 7635,87403
[9]; 7635,87403
[10]; 7635,87403
[11]; 7635,87403
[12]; 7635,87403
[13]; 7547,91352
[14]; 7547,91352
[15]; 7547,91352
[16]; 7547,91352
[17]; 7547,91352
[18]; 7547,91352
[19]; 7423,06566
[20]; 7423,06566
[21]; 7423,06566
[22]; 7423,06566
[23]; 7423,06566
[24]; 7423,06566
[25]; 7172,62941
[26]; 7172,62941
[27]; 7172,62941
[28]; 7172,62941
[29]; 7172,62941
[30]; 7172,62941
[31]; 5786,23717
[32]; 5786,23717
[33]; 5786,23717
[34]; 5786,23717
[35]; 5786,23717
[36]; 5786,23717
[37]; 5786,23717
[38]; 5786,23717
[39]; 5786,23717
[40]; 5786,23717
[41]; 5786,23717
[42]; 5786,23717
[43]; 5786,23717
[44]; 5786,23717
[45]; 5541,7997
[46]; 5541,7997
[47]; 5541,7997
[48]; 5541,7997
[49]; 5541,7997
[50]; 5541,7997
[51]; 5541,7997
[52]; 5541,7997
[53]; 5541,7997
[54]; 5541,7997
[55]; 5541,7997
[56]; 5541,7997
[57]; 5175,80621
[58]; 5175,80621
[59]; 5175,80621
[60]; 5175,80621
[61]; 5175,80621
[62]; 5175,80621
[63]; 5175,80621
[64]; 5175,80621
[65]; 5175,80621
[66]; 5175,80621
[67]; 5175,80621
[68]; 5175,80621
[69]; 5175,80621
[70]; 5175,80621
[71]; 5175,80621
[72]; 5175,80621
[73]; 5175,80621
[74]; 5175,80621
[75]; 5175,80621
[76]; 5175,80621
[77]; 5175,80621
[78]; 5175,80621
[79]; 5175,80621
[80]; 5175,80621
[81]; 5175,80621
[82]; 5175,80621
[83]; 5175,80621
[84]; 5175,80621
[85]; 5175,80621
[86]; 5175,80621
[87]; 5175,80621
[88]; 5175,80621
[89]; 5175,80621
[90]; 5175,80621
[91]; 5175,80621
[92]; 5175,80621
[93]; 5175,80621
[94]; 5175,80621
[95]; 5175,80621
[96]; 5175,80621
[97]; 5175,80621
[98]; 5175,80621
[99]; 5175,80621
[100]; 5175,80621
[101]; 5175,80621
[102]; 5175,80621
[103]; 5175,80621
[104]; 5175,80621
[105]; 5175,80621
[106]; 5175,80621
[107]; 5175,80621
[108]; 5175,80621
[109]; 5175,80621
[110]; 5175,80621
[111]; 5175,80621
[112]; 5175,80621
[113]; 5175,80621
[114]; 5175,80621
[115]; 5175,80621
[116]; 5175,80621
[117]; 5175,80621
[118]; 5175,80621
[119]; 5175,80621
[120]; 5175,80621
[121]; 5175,80621
[122]; 5175,80621
[123]; 5175,80621
[124]; 5175,80621
[125]; 4919,89286
[126]; 4919,89286
[127]; 4919,89286
[128]; 4919,89286
[129]; 4919,89286
[130]; 4919,89286
[131]; 4919,89286
[132]; 4919,89286
[133]; 4919,89286
[134]; 4919,89286
[135]; 4919,89286
[136]; 4919,89286
[137]; 4919,89286
[138]; 4919,89286
[139]; 4919,89286
[140]; 4919,89286
[141]; 4919,89286
[142]; 4919,89286
[143]; 4919,89286
[144]; 4919,89286
[145]; 4919,89286
[146]; 4919,89286
[147]; 4919,89286
[148]; 4919,89286
[149]; 4919,89286
[150]; 4919,89286
[151]; 4919,89286
[152]; 4919,89286
[153]; 4919,89286
[154]; 4919,89286
[155]; 4919,89286
[156]; 4919,89286
[157]; 4919,89286
[158]; 4919,89286
[159]; 4919,89286
[160]; 4919,89286
[161]; 4919,89286
[162]; 4919,89286
[163]; 4919,89286
[164]; 4919,89286
[165]; 4919,89286
[166]; 4919,89286
[167]; 4919,89286
[168]; 4919,89286
[169]; 4919,89286
[170]; 4919,89286
[171]; 4919,89286
[172]; 4919,89286
[173]; 4919,89286
[174]; 4919,89286
[175]; 4919,89286
[176]; 4919,89286
[177]; 4919,89286
[178]; 4919,89286
[179]; 4919,89286
[180]; 4919,89286
[181]; 4919,89286
[182]; 4919,89286
[183]; 4919,89286
[184]; 4919,89286
[185]; 4919,89286
[186]; 4919,89286
[187]; 4919,89286
[188]; 4919,89286
[189]; 4919,89286
[190]; 4919,89286
[191]; 4919,89286
[192]; 4919,89286
[193]; 4919,89286
[194]; 4919,89286
[195]; 4919,89286
[196]; 4919,89286
[197]; 4919,89286
[198]; 4919,89286
[199]; 4919,89286
[200]; 4919,89286
[201]; 4919,89286
[202]; 4919,89286
[203]; 4919,89286
[204]; 4919,89286
[205]; 4919,89286
[206]; 4919,89286
[207]; 4919,89286
[208]; 4919,89286
[209]; 4919,89286
[210]; 4919,89286
[211]; 4919,89286
[212]; 4919,89286
[213]; 4919,89286
[214]; 4919,89286
[215]; 4919,89286
[216]; 4919,89286
[217]; 4919,89286
[218]; 4919,89286
[219]; 4919,89286
[220]; 4919,89286
[221]; 4919,89286
[222]; 4919,89286
[223]; 4919,89286
[224]; 4919,89286
[225]; 4919,89286
[226]; 4919,89286
[227]; 4919,89286
[228]; 4919,89286
[229]; 4919,89286
[230]; 4919,89286
[231]; 4919,89286
[232]; 4919,89286
[233]; 4919,89286
[234]; 4919,89286
[235]; 4919,89286
[236]; 4919,89286
[237]; 4919,89286
[238]; 4919,89286
[239]; 4919,89286
[240]; 4919,89286
[241]; 4919,89286
[242]; 4919,89286
[243]; 4919,89286
[244]; 4919,89286
[245]; 4919,89286
[246]; 4919,89286
[247]; 4919,89286
[248]; 4919,89286
[249]; 4919,89286
[250]; 4919,89286
[251]; 4919,89286
[252]; 4919,89286
[253]; 4919,89286
[254]; 4919,89286
[255]; 4919,89286
[256]; 4919,89286
[257]; 4919,89286
[258]; 4919,89286
[259]; 4919,89286
[260]; 4919,89286
[261]; 4919,89286
[262]; 4919,89286
[263]; 4919,89286
[264]; 4919,89286
[265]; 4919,89286
[266]; 4919,89286
[267]; 4919,89286
[268]; 4919,89286
[269]; 4919,89286
[270]; 4919,89286
[271]; 4919,89286
[272]; 4919,89286
[273]; 4919,89286
[274]; 4919,89286
[275]; 4919,89286
[276]; 4919,89286
[277]; 4919,89286
[278]; 4919,89286
[279]; 4919,89286
[280]; 4919,89286
[281]; 4919,89286
[282]; 4919,89286
[283]; 4919,89286
[284]; 4919,89286
[285]; 4919,89286
[286]; 4919,89286
[287]; 4919,89286
[288]; 4919,89286
[289]; 4919,89286
[290]; 4919,89286
[291]; 4919,89286
[292]; 4919,89286
[293]; 4919,89286
[294]; 4919,89286
[295]; 4919,89286
[296]; 4919,89286
[297]; 4919,89286
[298]; 4919,89286
[299]; 4919,89286
[300]; 4919,89286
