Gen1;Gen2;Gen3;Gen4;Gen5;Gen6;Gen7;Gen8;Gen9;Gen10;Gen11;Gen12;Wert
29,768; 30,205; -0,765; -0,547; 31,610; 31,735; 31,079; 31,579; 31,142; 31,517; 31,485; 31,548;452,36084
29,768; 29,893; -0,765; -0,547; 31,610; 31,860; 31,079; 31,579; 31,142; 31,517; 31,485; 31,485;452,69936
29,768; 29,893; -0,765; -0,547; 31,610; 31,860; 31,079; 31,579; 31,142; 31,517; 31,548; 31,610;453,08407
29,768; 29,956; -0,765; -0,547; 31,610; 31,860; 31,079; 31,579; 31,142; 31,517; 31,548; 31,610;453,21782
29,768; 29,893; -0,828; -0,547; 31,610; 31,860; 31,079; 31,579; 31,142; 31,517; 31,485; 31,485;453,23997
29,768; 29,893; -0,828; -0,547; 31,610; 31,860; 31,079; 31,548; 31,142; 31,517; 31,548; 31,485;453,24299
29,768; 30,205; -0,765; -0,547; 31,610; 31,860; 31,079; 31,579; 31,142; 31,517; 31,485; 31,485;453,36812
29,768; 30,205; -0,765; -0,547; 31,610; 31,860; 31,079; 31,548; 31,142; 31,517; 31,548; 31,485;453,37114
29,768; 29,893; -0,828; -0,547; 31,610; 31,860; 31,079; 31,579; 31,142; 31,517; 31,548; 31,485;453,43091
29,768; 29,893; -0,828; -0,547; 31,610; 31,860; 31,079; 31,548; 31,142; 31,517; 31,548; 31,610;453,46798
29,768; 29,893; -0,828; -0,547; 31,610; 31,860; 31,079; 31,548; 31,142; 31,517; 31,485; 31,610;453,52681
29,768; 30,205; -0,765; -0,547; 31,610; 31,860; 31,079; 31,579; 31,142; 31,517; 31,548; 31,485;453,55906
29,768; 29,956; -0,828; -0,547; 31,610; 31,860; 31,079; 31,579; 31,142; 31,517; 31,548; 31,485;453,56466
29,768; 29,893; -0,828; -0,547; 31,673; 31,860; 31,079; 31,548; 31,142; 31,517; 31,548; 31,485;453,5772
29,768; 29,956; -0,828; -0,547; 31,610; 31,860; 31,079; 31,548; 31,142; 31,517; 31,548; 31,610;453,60174
29,768; 29,893; -0,828; -0,547; 31,610; 31,860; 31,079; 31,548; 31,142; 31,517; 31,610; 31,610;453,6173
29,768; 29,893; -0,828; -0,547; 31,610; 31,860; 31,079; 31,579; 31,142; 31,517; 31,548; 31,610;453,62468
29,768; 30,205; -0,765; -0,547; 31,610; 31,860; 31,079; 31,579; 31,142; 31,517; 31,579; 31,485;453,71697
29,768; 30,205; -0,765; -0,547; 31,610; 31,860; 31,079; 31,579; 31,142; 31,517; 31,517; 31,610;453,7198
29,768; 29,893; -0,828; -0,547; 31,610; 31,860; 31,079; 31,579; 31,142; 31,517; 31,610; 31,610;453,73237
