Generation;Fitness
[1]; 17438,82161
[2]; 17515,3459
[3]; 17528,67324
[4]; 17573,845
[5]; 17536,7236
[6]; 17452,04268
[7]; 17667,67333
[8]; 17612,98857
[9]; 17627,10523
[10]; 17516,36406
[11]; 17352,56561
[12]; 17460,53315
[13]; 17386,90683
[14]; 17192,18287
[15]; 17175,12471
[16]; 17231,35179
[17]; 17013,62646
[18]; 17015,30761
[19]; 16929,68313
[20]; 16868,83957
[21]; 16858,62399
[22]; 16846,84469
[23]; 16932,9447
[24]; 16899,06947
[25]; 16885,21318
[26]; 16909,65101
[27]; 16921,8857
[28]; 17067,70884
[29]; 16988,28845
[30]; 16962,52072
[31]; 16801,55902
[32]; 16839,76203
[33]; 16811,83303
[34]; 16822,97753
[35]; 16698,92454
[36]; 16760,41095
[37]; 16886,4136
[38]; 16958,08198
[39]; 17110,10426
[40]; 17033,15422
[41]; 16900,58423
[42]; 17006,28208
[43]; 16971,2967
[44]; 17121,72227
[45]; 17065,11889
[46]; 17184,71767
[47]; 17286,51587
[48]; 17352,72103
[49]; 17335,17773
[50]; 17146,67481
[51]; 17010,17207
[52]; 17126,9565
[53]; 17045,01653
[54]; 16970,51457
[55]; 17125,69487
[56]; 17021,10094
[57]; 17072,33039
[58]; 17158,38061
[59]; 17272,11888
[60]; 17265,45466
[61]; 17218,65278
[62]; 17132,06608
[63]; 17296,59337
[64]; 17297,35024
[65]; 17237,01962
[66]; 17293,6756
[67]; 17225,19744
[68]; 17287,52196
[69]; 17182,63325
[70]; 17097,74726
[71]; 17074,71559
[72]; 17206,45252
[73]; 17349,46162
[74]; 17183,14455
[75]; 17144,28938
[76]; 17088,80718
[77]; 16975,32647
[78]; 17339,28985
[79]; 17090,21482
[80]; 17218,59301
[81]; 17063,00553
[82]; 16959,62385
[83]; 16855,1427
[84]; 16691,06023
[85]; 16564,41358
[86]; 16545,62458
[87]; 16528,73114
[88]; 16707,09554
[89]; 16625,53826
[90]; 16463,94245
[91]; 16605,97168
[92]; 16592,19713
[93]; 16563,83721
[94]; 16658,27676
[95]; 16806,15649
[96]; 16919,63017
[97]; 17033,8867
[98]; 17013,69646
[99]; 17013,9972
[100]; 17099,72429
[101]; 17242,39158
[102]; 17468,34065
[103]; 17424,49363
[104]; 17460,93183
[105]; 17571,1164
[106]; 17621,20034
[107]; 17537,75423
[108]; 17576,30917
[109]; 17641,3932
[110]; 17558,66313
[111]; 17569,38125
[112]; 17362,66238
[113]; 17530,63763
[114]; 17610,16631
[115]; 17479,77921
[116]; 17283,4481
[117]; 17291,85447
[118]; 17243,77554
[119]; 17315,05848
[120]; 17248,71245
[121]; 17066,65623
[122]; 16955,08562
[123]; 16684,94743
[124]; 16538,56141
[125]; 16506,29405
[126]; 16396,97151
[127]; 16461,31448
[128]; 16615,0425
[129]; 16526,13303
[130]; 16440,15972
[131]; 16611,12475
[132]; 16476,89103
[133]; 16483,31519
[134]; 16394,93086
[135]; 16288,60448
[136]; 16260,72881
[137]; 16256,98711
[138]; 16245,92322
[139]; 16371,05484
[140]; 16412,61531
[141]; 16419,67753
[142]; 16446,15106
[143]; 16342,18399
[144]; 16446,56124
[145]; 16348,72866
[146]; 16411,38136
[147]; 16365,19047
[148]; 16437,66771
[149]; 16441,90106
[150]; 16479,25253
[151]; 16446,38935
[152]; 16456,65264
[153]; 16357,19141
[154]; 16314,41651
[155]; 16484,98437
[156]; 16459,86187
[157]; 16669,94388
[158]; 16606,73775
[159]; 16394,30862
[160]; 16208,56974
[161]; 16065,00728
[162]; 16079,77849
[163]; 16155,72069
[164]; 16077,4191
[165]; 16152,32552
[166]; 16025,89794
[167]; 15907,0623
[168]; 16001,57563
[169]; 15995,03461
[170]; 16176,08793
[171]; 16344,54868
[172]; 16286,88108
[173]; 16056,34265
[174]; 15994,43019
[175]; 16030,07842
[176]; 15995,85738
[177]; 16166,53388
[178]; 16214,92402
[179]; 16210,71944
[180]; 16280,52552
[181]; 16345,1549
[182]; 16352,32324
[183]; 16236,23463
[184]; 16281,33942
[185]; 16336,8542
[186]; 16425,54476
[187]; 16415,33588
[188]; 16411,41904
[189]; 16259,605
[190]; 16247,22146
[191]; 16216,11341
[192]; 16098,36379
[193]; 16204,05297
[194]; 16383,05615
[195]; 16382,9218
[196]; 16385,85131
[197]; 16418,49081
[198]; 16348,07557
[199]; 16211,3624
[200]; 16280,77007
[201]; 16370,17781
[202]; 16413,38072
[203]; 16449,8108
[204]; 16575,5958
[205]; 16759,63429
[206]; 16740,08628
[207]; 16713,92379
[208]; 16769,23469
[209]; 16861,32711
[210]; 17001,12049
[211]; 16982,99719
[212]; 17016,13627
[213]; 16976,96897
[214]; 16867,44142
[215]; 16864,52734
[216]; 16823,75241
[217]; 16737,01085
[218]; 16894,98372
[219]; 16764,96869
[220]; 16787,5582
[221]; 16851,02101
[222]; 17068,48049
[223]; 16928,07896
[224]; 16926,87068
[225]; 16923,01605
[226]; 16977,30344
[227]; 16880,4665
[228]; 16748,27882
[229]; 16794,89981
[230]; 16775,31828
[231]; 16802,10046
[232]; 16800,40989
[233]; 16676,25884
[234]; 16647,89794
[235]; 16694,40247
[236]; 16563,70883
[237]; 16740,06137
[238]; 16884,07871
[239]; 16820,95653
[240]; 16878,10552
[241]; 16855,2984
[242]; 16668,83957
[243]; 16741,65275
[244]; 16767,75255
[245]; 16835,41481
[246]; 16684,18412
[247]; 16779,85895
[248]; 16696,43751
[249]; 16769,24742
[250]; 16842,89025
[251]; 16814,61737
[252]; 16819,90217
[253]; 16928,26026
[254]; 17101,39653
[255]; 17037,79965
[256]; 16928,26681
[257]; 16849,13265
[258]; 16778,54605
[259]; 16596,61662
[260]; 16448,15864
[261]; 16332,38376
[262]; 16322,43941
[263]; 16284,75429
[264]; 16262,20971
[265]; 16302,96491
[266]; 16136,06221
[267]; 16213,72319
[268]; 16227,425
[269]; 16155,87654
[270]; 15919,32501
[271]; 15817,35985
[272]; 15853,08272
[273]; 15819,29058
[274]; 15821,02672
[275]; 15756,43489
[276]; 15794,36848
[277]; 15777,93694
[278]; 15831,15162
[279]; 15664,70925
[280]; 15716,53819
[281]; 15762,25257
[282]; 15848,42262
[283]; 15789,22672
[284]; 15946,54679
[285]; 16082,80328
[286]; 16210,72975
[287]; 16194,83555
[288]; 16113,27101
[289]; 16113,5054
[290]; 16093,08303
[291]; 16158,23815
[292]; 16104,72561
[293]; 16191,43248
[294]; 16418,96142
[295]; 16380,47301
[296]; 16256,06988
[297]; 16308,79608
[298]; 16332,33005
[299]; 16378,33194
[300]; 16313,37226
[301]; 16195,44652
