Gen1;Gen2;Gen3;Wert
8,387; 8,387; 8,387;0
8,348; 8,348; 8,348;0
8,384; 8,384; 8,384;0
7,977; 7,977; 7,977;0
8,397; 8,397; 8,397;0
8,387; 8,387; 8,387;0
8,348; 8,348; 8,348;0
8,397; 8,397; 8,397;0
-0,362; -0,362; -0,362;0
-6,612; -6,612; -6,612;0
8,102; 8,102; 8,102;0
8,034; 8,034; 8,034;0
8,549; 8,549; 8,549;0
8,553; 8,553; 8,553;0
9,275; 9,275; 9,275;0
-5,969; -5,969; -5,969;0
3,426; 3,426; 3,426;0
-1,574; -1,574; -1,574;0
7,410; 7,410; 7,410;0
-5,404; -5,404; -5,404;0
