Generation;Fitness
[151]; 6978,32085
[152]; 7197,06356
[153]; 8916,44531
[154]; 7089,33918
[155]; 9022,79098
[156]; 9259,73304
[157]; 8905,95245
[158]; 8905,00166
[159]; 8813,2114
[160]; 7353,24661
[161]; 7396,99322
[162]; 5576,4974
[163]; 6573,90115
[164]; 7787,27273
[165]; 8924,67547
[166]; 8924,67547
[167]; 8546,21537
[168]; 9283,78644
[169]; 7036,82799
[170]; 7886,81955
[171]; 8591,85808
[172]; 7776,28312
[173]; 6901,2228
[174]; 6119,89459
[175]; 7328,18449
[176]; 7328,18449
[177]; 7389,29524
[178]; 7225,8943
[179]; 9126,50974
[180]; 9797,95649
[181]; 8975,31854
[182]; 9059,87511
[183]; 8558,79892
[184]; 8559,41926
[185]; 7913,23622
[186]; 8420,82482
[187]; 8796,99964
[188]; 8832,52107
[189]; 8440,78218
[190]; 8443,52244
[191]; 9153,52612
[192]; 8343,44286
[193]; 8788,83355
[194]; 9491,85238
[195]; 8098,92951
[196]; 8616,81306
[197]; 9039,38506
[198]; 8116,23196
[199]; 7519,02496
[200]; 7616,23975
[201]; 7824,16198
[202]; 8698,19228
[203]; 7876,78701
[204]; 9611,41126
[205]; 8124,23038
[206]; 8255,30786
[207]; 9817,55137
[208]; 9134,50455
[209]; 8468,05137
[210]; 8157,33586
[211]; 9271,84711
[212]; 8546,35729
[213]; 8553,79798
[214]; 9294,93571
[215]; 10099,64509
[216]; 9472,04473
[217]; 6552,97143
[218]; 8082,05231
[219]; 9665,17843
[220]; 9145,67446
[221]; 8974,2531
[222]; 6727,90635
[223]; 8130,55678
[224]; 10415,48088
[225]; 9728,37677
[226]; 9737,5842
[227]; 9120,33499
[228]; 8586,36883
[229]; 9450,64098
[230]; 9787,8513
[231]; 8739,84971
[232]; 9489,02323
[233]; 9562,9026
[234]; 8152,58701
[235]; 8999,24069
[236]; 10094,77316
[237]; 8910,54336
[238]; 8048,87345
[239]; 8153,30981
[240]; 8995,86703
[241]; 9677,33326
[242]; 9937,20736
[243]; 9981,93038
[244]; 10906,91833
[245]; 8985,50209
[246]; 9381,72727
[247]; 8647,7127
[248]; 9526,39235
[249]; 9011,52691
[250]; 9887,26551
[251]; 9629,92107
[252]; 9433,33874
[253]; 9588,2824
[254]; 10231,14185
[255]; 10506,77244
[256]; 6961,79942
[257]; 9660,84012
[258]; 9877,29654
[259]; 10041,47684
[260]; 9048,5425
[261]; 8451,35808
[262]; 9101,07937
[263]; 8660,14264
[264]; 9198,73506
[265]; 7938,29387
[266]; 7950,37338
[267]; 8939,3645
[268]; 8915,20548
[269]; 8693,7158
[270]; 8646,43066
[271]; 8483,79589
[272]; 8638,47937
[273]; 8208,26104
[274]; 9070,48117
[275]; 8200,22085
[276]; 9047,58773
[277]; 8560,22071
[278]; 8622,42071
[279]; 7871,94372
[280]; 7925,34307
[281]; 9126,43615
[282]; 8677,02929
[283]; 7201,18889
[284]; 8608,64401
[285]; 9049,58052
[286]; 8805,52424
[287]; 9135,81039
[288]; 6891,62309
[289]; 7748,57431
[290]; 7854,25007
[291]; 7488,65007
[292]; 6909,20245
[293]; 6660,43088
[294]; 7106,35577
[295]; 8194,10613
[296]; 9231,67439
[297]; 7918,34271
[298]; 9030,54596
[299]; 8262,8259
[300]; 9532,76696
[301]; 9570,03045
