Gen1;Gen2;Gen3;Gen4;Gen5;Gen6;Gen7;Gen8;Gen9;Gen10;Gen11;Gen12;Wert
66,827; 67,326; 66,983; 63,424; 76,318; 78,004; 78,722; 78,909; 79,565; 78,878; 79,565; 79,440;217,87361
66,827; 67,326; 66,983; 63,424; 75,881; 78,004; 78,722; 78,909; 79,565; 79,128; 79,565; 79,440;217,92138
66,827; 67,326; 66,983; 63,424; 75,881; 77,504; 77,723; 78,909; 79,565; 78,878; 79,565; 79,440;218,15251
70,823; 71,323; 67,077; 63,174; 75,756; 77,442; 77,723; 78,909; 79,565; 78,816; 79,627; 79,502;218,31371
66,827; 67,326; 66,983; 63,424; 75,631; 78,004; 78,472; 78,909; 79,565; 78,909; 79,596; 79,502;218,67538
70,823; 71,323; 67,077; 63,174; 75,756; 77,442; 77,723; 78,909; 79,565; 78,816; 78,129; 79,502;218,69311
66,827; 67,326; 66,983; 63,424; 75,631; 77,941; 77,723; 78,909; 79,565; 79,128; 79,596; 79,440;218,9832
66,827; 67,326; 66,983; 63,424; 75,631; 77,941; 77,723; 78,909; 79,565; 78,878; 79,565; 79,440;219,13551
66,827; 67,326; 66,983; 63,424; 75,631; 77,941; 77,723; 78,909; 79,565; 78,878; 79,565; 79,565;219,22373
66,827; 67,326; 66,983; 63,393; 75,631; 77,941; 77,723; 78,909; 79,565; 78,909; 79,565; 79,502;219,35946
66,827; 67,326; 66,983; 63,393; 75,631; 77,941; 77,723; 78,909; 79,565; 78,878; 79,565; 79,502;219,4638
66,827; 67,326; 66,983; 63,424; 75,631; 78,004; 77,723; 78,909; 79,565; 78,878; 79,596; 79,502;219,6539
66,827; 67,326; 66,983; 63,393; 75,631; 78,004; 77,723; 78,909; 79,565; 78,878; 79,565; 79,502;219,69275
66,827; 67,326; 66,983; 63,174; 76,318; 77,941; 78,722; 78,909; 79,565; 78,878; 79,471; 79,502;219,78819
66,827; 67,326; 66,983; 63,174; 76,318; 78,004; 78,722; 78,909; 79,565; 79,128; 79,565; 79,502;219,79352
66,827; 67,326; 66,983; 63,424; 75,881; 77,941; 77,473; 78,909; 79,565; 78,878; 79,565; 79,502;219,8409
66,827; 67,326; 66,983; 63,174; 76,318; 77,941; 78,722; 78,909; 79,565; 79,096; 79,565; 79,502;219,85624
66,827; 67,326; 66,983; 63,393; 75,631; 77,941; 77,473; 78,909; 79,565; 78,878; 79,471; 79,502;219,95582
66,827; 67,326; 66,983; 63,174; 76,318; 78,004; 78,722; 78,909; 79,565; 78,878; 79,534; 79,502;220,00827
66,827; 67,326; 66,983; 63,174; 75,881; 77,504; 77,723; 78,909; 79,565; 79,128; 79,565; 79,502;220,07242
