Gen1;Gen2;Gen3;Gen4;Gen5;Gen6;Gen7;Gen8;Gen9;Gen10;Gen11;Gen12;Wert
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 162,000; 162,000; 162,000; 162,000; 162,000;350,02027
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 162,000; 162,000; 162,000; 162,000; 161,000;352,98052
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 162,000; 162,000; 161,000; 162,000; 162,000;354,36234
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 160,000; 162,000; 162,000; 162,000; 162,000;355,98218
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 160,000; 162,000; 162,000; 162,000; 161,000;357,94242
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 160,000; 162,000; 161,000; 162,000; 162,000;358,32424
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 162,000; 162,000; 162,000; 160,000; 161,000;358,53131
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 162,000; 162,000; 161,000; 162,000; 160,000;359,08283
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 162,000; 162,000; 161,000; 160,000; 162,000;359,91313
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 162,000; 162,000; 160,000; 162,000; 162,000;360,03773
123,000; 143,000; 155,000; 160,000; 159,000; 164,000; 161,000; 162,000; 162,000; 162,000; 162,000; 162,000;360,65202
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 162,000; 162,000; 162,000; 162,000; 164,000;360,76645
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 162,000; 162,000; 160,000; 160,000; 162,000;361,58853
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 160,000; 162,000; 160,000; 162,000; 162,000;361,99964
123,000; 143,000; 159,000; 160,000; 158,000; 164,000; 161,000; 162,000; 162,000; 162,000; 162,000; 163,000;362,41241
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 160,000; 162,000; 162,000; 160,000; 162,000;362,86631
123,000; 143,000; 155,000; 161,000; 159,000; 164,000; 161,000; 162,000; 162,000; 162,000; 162,000; 162,000;362,88297
123,000; 143,000; 155,000; 160,000; 159,000; 164,000; 161,000; 162,000; 162,000; 162,000; 162,000; 161,000;363,61227
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 162,000; 162,000; 162,000; 164,000; 162,000;364,13615
123,000; 143,000; 159,000; 160,000; 159,000; 164,000; 161,000; 162,000; 162,000; 163,000; 162,000; 160,000;364,3987
